date,time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-07-18,11:00:00,1000.064,1004.952,276.378,1.111,25.94,91.479,0.0,
2016-07-18,11:20:00,1000.287,1005.184,258.521,1.213,25.522,91.889,0.0,
2016-07-18,11:40:00,1000.5,1005.4,240.0,1.3,25.2,92.0,0.0,
2016-07-18,12:00:00,1000.5,1005.4,240.0,1.3,25.2,92.0,0.0,
2016-07-18,12:20:00,1000.5,1005.4,240.0,1.3,25.2,92.0,0.0,
2016-07-18,12:40:00,1000.695,1005.593,222.28,1.361,24.973,91.885,0.0,
2016-07-18,13:00:00,1000.866,1005.755,206.625,1.39,24.835,91.615,0.0,
2016-07-18,13:20:00,1001.006,1005.883,194.035,1.381,24.775,91.257,0.0,
2016-07-18,13:40:00,1001.112,1005.971,185.196,1.335,24.778,90.872,0.0,
2016-07-18,14:00:00,1001.18,1006.02,180.459,1.251,24.83,90.511,0.0,
2016-07-18,14:20:00,1001.209,1006.029,179.831,1.137,24.91,90.211,0.0,
2016-07-18,14:40:00,1001.2,1006.0,183.0,1.0,25.0,90.0,0.0,
2016-07-18,15:00:00,1001.2,1006.0,183.0,1.0,25.0,90.0,0.0,
2016-07-18,15:20:00,1001.2,1006.0,183.0,1.0,25.0,90.0,0.0,
2016-07-18,15:40:00,1001.154,1005.937,189.367,0.849,25.082,89.892,0.0,
2016-07-18,16:00:00,1001.075,1005.845,198.102,0.697,25.14,89.891,0.0,
2016-07-18,16:20:00,1000.968,1005.731,208.219,0.555,25.162,89.989,0.0,
2016-07-18,16:40:00,1000.839,1005.601,218.653,0.434,25.138,90.172,0.0,
2016-07-18,17:00:00,1000.696,1005.464,228.355,0.347,25.066,90.417,0.0,
2016-07-18,17:20:00,1000.547,1005.328,236.385,0.3,24.95,90.702,0.0,
2016-07-18,17:40:00,1000.4,1005.2,242.0,0.3,24.8,91.0,0.0,
2016-07-18,18:00:00,1000.4,1005.2,242.0,0.3,24.8,91.0,0.0,
2016-07-18,18:20:00,1000.4,1005.2,242.0,0.3,24.8,91.0,0.0,
2016-07-18,18:40:00,1000.265,1005.088,244.737,0.349,24.633,91.289,0.0,
2016-07-18,19:00:00,1000.15,1004.999,244.479,0.444,24.472,91.549,0.0,
2016-07-18,19:20:00,1000.063,1004.937,241.489,0.58,24.346,91.766,0.0,
2016-07-18,19:40:00,1000.01,1004.905,236.423,0.747,24.285,91.927,0.0,
2016-07-18,20:00:00,999.998,1004.906,230.289,0.932,24.323,92.027,0.0,
2016-07-18,20:20:00,1000.028,1004.938,224.355,1.121,24.488,92.056,0.0,
2016-07-18,20:40:00,1000.1,1005.0,220.0,1.3,24.8,92.0,0.0,
2016-07-18,21:00:00,1000.1,1005.0,220.0,1.3,24.8,92.0,0.0,
2016-07-18,21:20:00,1000.1,1005.0,220.0,1.3,24.8,92.0,0.0,
2016-07-18,21:40:00,1000.211,1005.087,218.474,1.461,25.265,91.83,0.0,
2016-07-18,22:00:00,1000.353,1005.194,220.585,1.602,25.868,91.489,0.0,
2016-07-18,22:20:00,1000.513,1005.313,226.268,1.734,26.56,90.878,0.0,
2016-07-18,22:40:00,1000.674,1005.438,234.053,1.891,27.251,89.837,0.0,
2016-07-18,23:00:00,1000.813,1005.563,240.387,2.131,27.797,88.114,0.0,
2016-07-18,23:20:00,1000.901,1005.684,238.815,2.552,27.981,85.343,0.0,
2016-07-18,23:40:00,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,
2016-07-19,00:00:00,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,
2016-07-19,00:20:00,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,
2016-07-19,00:40:00,999.869,1004.736,178.996,6.253,29.616,72.856,0.0,
2016-07-19,01:00:00,999.473,1004.316,162.853,7.407,30.857,68.252,0.0,
2016-07-19,01:20:00,999.47,1004.296,162.201,7.415,31.507,65.931,0.0,
2016-07-19,01:40:00,999.682,1004.496,170.738,6.763,31.782,64.982,0.0,
2016-07-19,02:00:00,999.978,1004.785,183.857,5.798,31.839,64.765,0.0,
2016-07-19,02:20:00,1000.27,1005.072,198.324,4.76,31.787,64.857,0.0,
2016-07-19,02:40:00,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,
2016-07-19,03:00:00,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,
2016-07-19,03:20:00,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,
2016-07-19,03:40:00,1000.639,1005.437,223.594,3.005,31.622,65.06,0.0,
2016-07-19,04:00:00,1000.674,1005.473,232.46,2.411,31.576,64.989,0.0,
2016-07-19,04:20:00,1000.61,1005.409,238.427,2.021,31.57,64.8,0.0,
2016-07-19,04:40:00,1000.46,1005.259,241.648,1.812,31.6,64.54,0.0,
2016-07-19,05:00:00,1000.242,1005.042,242.488,1.751,31.657,64.276,0.0,
2016-07-19,05:20:00,999.981,1004.781,241.431,1.794,31.729,64.075,0.0,
2016-07-19,05:40:00,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,
2016-07-19,06:00:00,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,
2016-07-19,06:20:00,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,
2016-07-19,06:40:00,999.422,1004.222,235.71,2.029,31.858,64.101,0.0,
2016-07-19,07:00:00,999.167,1003.967,232.025,2.148,31.891,64.411,0.0,
2016-07-19,07:20:00,998.953,1003.753,228.33,2.232,31.891,64.944,0.0,
2016-07-19,07:40:00,998.792,1003.593,224.924,2.264,31.852,65.696,0.0,
2016-07-19,08:00:00,998.694,1003.495,222.008,2.235,31.773,66.648,0.0,
2016-07-19,08:20:00,998.663,1003.464,219.692,2.145,31.655,67.763,0.0,
2016-07-19,08:40:00,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,
2016-07-19,09:00:00,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,
2016-07-19,09:20:00,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,
2016-07-19,09:40:00,998.8,1003.6,216.888,1.811,31.315,70.307,0.0,
2016-07-19,10:00:00,998.958,1003.757,216.254,1.595,31.107,71.632,0.0,
2016-07-19,10:20:00,999.162,1003.962,215.959,1.368,30.884,72.923,0.0,
2016-07-19,10:40:00,999.402,1004.202,215.842,1.149,30.655,74.137,0.0,
2016-07-19,11:00:00,999.664,1004.464,215.741,0.955,30.427,75.236,0.0,
2016-07-19,11:20:00,999.935,1004.735,215.503,0.801,30.207,76.194,0.0,
2016-07-19,11:40:00,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,
2016-07-19,12:00:00,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,
2016-07-19,12:20:00,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,
2016-07-19,12:40:00,1000.446,1005.246,214.141,0.658,29.811,77.654,0.0,
2016-07-19,13:00:00,1000.662,1005.462,212.877,0.679,29.641,78.171,0.0,
2016-07-19,13:20:00,1000.837,1005.637,211.206,0.761,29.489,78.578,0.0,
2016-07-19,13:40:00,1000.962,1005.762,209.175,0.896,29.355,78.915,0.0,
2016-07-19,14:00:00,1001.032,1005.832,206.873,1.074,29.232,79.23,0.0,
2016-07-19,14:20:00,1001.045,1005.845,204.43,1.281,29.116,79.573,0.0,
2016-07-19,14:40:00,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,
2016-07-19,15:00:00,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,
2016-07-19,15:20:00,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,
2016-07-19,15:40:00,1000.9,1005.7,199.757,1.713,28.877,80.561,0.0,
2016-07-19,16:00:00,1000.75,1005.55,197.873,1.902,28.74,81.298,0.0,
2016-07-19,16:20:00,1000.559,1005.359,196.507,2.052,28.582,82.242,0.0,
2016-07-19,16:40:00,1000.336,1005.136,195.788,2.151,28.4,83.405,0.0,
2016-07-19,17:00:00,1000.093,1004.893,195.796,2.192,28.191,84.78,0.0,
2016-07-19,17:20:00,999.843,1004.643,196.551,2.172,27.956,86.331,0.0,
2016-07-19,17:40:00,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,
2016-07-19,18:00:00,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,
2016-07-19,18:20:00,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,
2016-07-19,18:40:00,999.376,1004.176,200.011,1.988,27.431,89.698,0.0,
2016-07-19,19:00:00,999.184,1003.985,202.371,1.858,27.161,91.312,0.0,
2016-07-19,19:20:00,999.036,1003.836,204.793,1.737,26.907,92.705,0.0,
2016-07-19,19:40:00,998.939,1003.739,206.931,1.658,26.69,93.723,0.0,
2016-07-19,20:00:00,998.9,1003.7,208.41,1.656,26.533,94.208,0.0,
2016-07-19,20:20:00,998.92,1003.721,208.865,1.762,26.462,94.009,0.0,
2016-07-19,20:40:00,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,
2016-07-19,21:00:00,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,
2016-07-19,21:20:00,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,
2016-07-19,21:40:00,999.132,1003.932,205.662,2.376,26.67,91.106,0.0,
2016-07-19,22:00:00,999.308,1004.107,201.94,2.871,26.987,88.33,0.0,
2016-07-19,22:20:00,999.511,1004.31,197.282,3.427,27.458,84.79,0.0,
2016-07-19,22:40:00,999.725,1004.524,192.646,3.936,28.071,80.761,0.0,
2016-07-19,23:00:00,999.927,1004.725,189.673,4.217,28.796,76.729,0.0,
2016-07-19,23:20:00,1000.094,1004.892,190.899,4.0,29.571,73.445,0.0,
2016-07-19,23:40:00,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,
2016-07-20,00:00:00,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,
2016-07-20,00:20:00,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,
2016-07-20,00:40:00,1000.131,1004.931,204.624,3.413,32.955,60.652,0.0,
2016-07-20,01:00:00,1000.08,1004.88,208.031,3.918,34.32,54.02,0.0,
2016-07-20,01:20:00,1000.03,1004.83,210.06,4.375,34.885,50.496,0.0,
2016-07-20,01:40:00,999.973,1004.773,210.752,4.761,35.007,48.876,0.0,
2016-07-20,02:00:00,999.901,1004.701,210.29,5.061,34.935,48.288,0.0,
2016-07-20,02:20:00,999.81,1004.61,208.937,5.273,34.834,48.126,0.0,
2016-07-20,02:40:00,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,
2016-07-20,03:00:00,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,
2016-07-20,03:20:00,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,
2016-07-20,03:40:00,999.572,1004.372,204.791,5.448,34.881,47.684,0.0,
2016-07-20,04:00:00,999.429,1004.229,202.603,5.428,35.089,47.077,0.0,
2016-07-20,04:20:00,999.276,1004.076,200.69,5.351,35.408,46.168,0.0,
2016-07-20,04:40:00,999.121,1003.921,199.258,5.229,35.807,45.009,0.0,
2016-07-20,05:00:00,998.968,1003.768,198.451,5.073,36.25,43.688,0.0,
2016-07-20,05:20:00,998.826,1003.626,198.356,4.893,36.694,42.314,0.0,
2016-07-20,05:40:00,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,
2016-07-20,06:00:00,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,
2016-07-20,06:20:00,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,
2016-07-20,06:40:00,998.598,1003.398,200.355,4.5,37.434,39.851,0.0,
2016-07-20,07:00:00,998.524,1003.324,202.346,4.299,37.67,38.957,0.0,
2016-07-20,07:20:00,998.484,1003.284,204.858,4.103,37.788,38.391,0.0,
2016-07-20,07:40:00,998.48,1003.28,207.747,3.913,37.778,38.199,0.0,
2016-07-20,08:00:00,998.514,1003.314,210.849,3.732,37.638,38.407,0.0,
2016-07-20,08:20:00,998.588,1003.388,213.99,3.561,37.375,39.014,0.0,
2016-07-20,08:40:00,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,
2016-07-20,09:00:00,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,
2016-07-20,09:20:00,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,
2016-07-20,09:40:00,998.848,1003.648,219.716,3.248,36.531,41.328,0.0,
2016-07-20,10:00:00,999.028,1003.828,221.997,3.105,35.99,42.943,0.0,
2016-07-20,10:20:00,999.234,1004.034,223.727,2.969,35.399,44.784,0.0,
2016-07-20,10:40:00,999.462,1004.262,224.82,2.841,34.783,46.78,0.0,
2016-07-20,11:00:00,999.704,1004.504,225.23,2.72,34.164,48.86,0.0,
2016-07-20,11:20:00,999.953,1004.753,224.947,2.606,33.564,50.955,0.0,
2016-07-20,11:40:00,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,
2016-07-20,12:00:00,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,
2016-07-20,12:20:00,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,
2016-07-20,12:40:00,1000.438,1005.238,222.456,2.403,32.485,54.942,0.0,
2016-07-20,13:00:00,1000.658,1005.458,220.416,2.315,32.029,56.737,0.0,
2016-07-20,13:20:00,1000.855,1005.655,218.012,2.24,31.636,58.357,0.0,
2016-07-20,13:40:00,1001.022,1005.822,215.397,2.179,31.303,59.786,0.0,
2016-07-20,14:00:00,1001.153,1005.953,212.74,2.135,31.027,61.025,0.0,
2016-07-20,14:20:00,1001.246,1006.046,210.217,2.108,30.797,62.087,0.0,
2016-07-20,14:40:00,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,
2016-07-20,15:00:00,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,
2016-07-20,15:20:00,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,
2016-07-20,15:40:00,1001.315,1006.115,206.246,2.112,30.422,63.803,0.0,
2016-07-20,16:00:00,1001.293,1006.093,205.088,2.144,30.247,64.542,0.0,
2016-07-20,16:20:00,1001.24,1006.04,204.625,2.194,30.06,65.268,0.0,
2016-07-20,16:40:00,1001.164,1005.964,204.912,2.26,29.849,66.033,0.0,
2016-07-20,17:00:00,1001.074,1005.874,205.95,2.337,29.604,66.886,0.0,
2016-07-20,17:20:00,1000.982,1005.782,207.685,2.419,29.32,67.866,0.0,
2016-07-20,17:40:00,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,
2016-07-20,18:00:00,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,
2016-07-20,18:20:00,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,
2016-07-20,18:40:00,1000.843,1005.643,212.717,2.571,28.651,70.298,0.0,
2016-07-20,19:00:00,1000.825,1005.625,215.603,2.623,28.291,71.749,0.0,
2016-07-20,19:20:00,1000.859,1005.659,218.373,2.646,27.941,73.314,0.0,
2016-07-20,19:40:00,1000.958,1005.758,220.713,2.631,27.632,74.93,0.0,
2016-07-20,20:00:00,1001.13,1005.93,222.294,2.571,27.397,76.503,0.0,
2016-07-20,20:20:00,1001.379,1006.179,222.808,2.461,27.275,77.909,0.0,
2016-07-20,20:40:00,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,
2016-07-20,21:00:00,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,
2016-07-20,21:20:00,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,
2016-07-20,21:40:00,1002.082,1006.882,219.719,2.094,27.501,79.603,0.0,
2016-07-20,22:00:00,1002.499,1007.299,215.974,1.859,27.892,79.532,0.0,
2016-07-20,22:20:00,1002.912,1007.712,211.009,1.621,28.469,78.593,0.0,
2016-07-20,22:40:00,1003.263,1008.063,205.38,1.423,29.192,76.602,0.0,
2016-07-20,23:00:00,1003.471,1008.271,200.06,1.325,29.979,73.401,0.0,
2016-07-20,23:20:00,1003.43,1008.23,196.547,1.413,30.688,68.878,0.0,
2016-07-20,23:40:00,1003.0,1007.8,197.0,1.8,31.1,63.0,0.0,
2016-07-21,00:00:00,1003.0,1007.8,197.0,1.8,31.1,63.0,0.0,
2016-07-21,00:20:00,1003.0,1007.8,197.0,1.8,31.1,63.0,0.0,
2016-07-21,00:40:00,1002.132,1006.932,95.654,4.425,34.964,55.521,0.0,
2016-07-21,01:00:00,1001.768,1006.568,63.771,5.603,36.778,50.955,0.0,
2016-07-21,01:20:00,1001.721,1006.521,73.438,5.9,37.31,48.419,0.0,
2016-07-21,01:40:00,1001.848,1006.648,104.493,5.72,37.124,47.22,0.0,
2016-07-21,02:00:00,1002.048,1006.848,142.998,5.339,36.617,46.827,0.0,
2016-07-21,02:20:00,1002.247,1007.047,179.92,4.932,36.055,46.847,0.0,
2016-07-21,02:40:00,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,
2016-07-21,03:00:00,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,
2016-07-21,03:20:00,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,
2016-07-21,03:40:00,1002.481,1007.281,230.797,4.386,35.337,47.101,0.0,
2016-07-21,04:00:00,1002.48,1007.28,241.885,4.296,35.292,47.043,0.0,
2016-07-21,04:20:00,1002.397,1007.197,244.197,4.31,35.452,46.775,0.0,
2016-07-21,04:40:00,1002.242,1007.042,239.488,4.396,35.778,46.295,0.0,
2016-07-21,05:00:00,1002.029,1006.829,229.917,4.514,36.217,45.635,0.0,
2016-07-21,05:20:00,1001.776,1006.576,217.726,4.626,36.71,44.848,0.0,
2016-07-21,05:40:00,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,
2016-07-21,06:00:00,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,
2016-07-21,06:20:00,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,
2016-07-21,06:40:00,1001.22,1006.02,193.509,4.71,37.636,43.166,0.0,
2016-07-21,07:00:00,1000.953,1005.753,184.61,4.641,37.977,42.419,0.0,
2016-07-21,07:20:00,1000.713,1005.513,179.199,4.487,38.192,41.826,0.0,
2016-07-21,07:40:00,1000.51,1005.31,177.71,4.251,38.263,41.448,0.0,
2016-07-21,08:00:00,1000.355,1005.155,180.146,3.945,38.184,41.33,0.0,
2016-07-21,08:20:00,1000.251,1005.051,186.134,3.587,37.958,41.508,0.0,
2016-07-21,08:40:00,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,
2016-07-21,09:00:00,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,
2016-07-21,09:20:00,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,
2016-07-21,09:40:00,1000.202,1005.002,205.857,2.809,37.13,42.811,0.0,
2016-07-21,10:00:00,1000.253,1005.053,217.691,2.439,36.574,43.931,0.0,
2016-07-21,10:20:00,1000.348,1005.148,229.454,2.114,35.96,45.337,0.0,
2016-07-21,10:40:00,1000.479,1005.279,240.146,1.855,35.319,46.994,0.0,
2016-07-21,11:00:00,1000.638,1005.438,248.889,1.678,34.679,48.859,0.0,
2016-07-21,11:20:00,1000.814,1005.614,254.993,1.592,34.066,50.88,0.0,
2016-07-21,11:40:00,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,
2016-07-21,12:00:00,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,
2016-07-21,12:20:00,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,
2016-07-21,12:40:00,1001.185,1005.985,257.714,1.698,32.998,55.16,0.0,
2016-07-21,13:00:00,1001.361,1006.161,254.212,1.875,32.568,57.301,0.0,
2016-07-21,13:20:00,1001.521,1006.321,247.841,2.114,32.213,59.368,0.0,
2016-07-21,13:40:00,1001.658,1006.458,239.186,2.393,31.931,61.309,0.0,
2016-07-21,14:00:00,1001.769,1006.569,229.032,2.685,31.711,63.082,0.0,
2016-07-21,14:20:00,1001.849,1006.649,218.305,2.964,31.54,64.653,0.0,
2016-07-21,14:40:00,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,
2016-07-21,15:00:00,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,
2016-07-21,15:20:00,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,
2016-07-21,15:40:00,1001.921,1006.721,199.099,3.369,31.271,67.114,0.0,
2016-07-21,16:00:00,1001.916,1006.716,192.485,3.451,31.135,67.998,0.0,
2016-07-21,16:20:00,1001.89,1006.69,188.852,3.43,30.973,68.67,0.0,
2016-07-21,16:40:00,1001.848,1006.648,188.62,3.303,30.772,69.16,0.0,
2016-07-21,17:00:00,1001.797,1006.597,191.863,3.076,30.525,69.509,0.0,
2016-07-21,17:20:00,1001.745,1006.545,198.248,2.765,30.231,69.769,0.0,
2016-07-21,17:40:00,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,
2016-07-21,18:00:00,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,
2016-07-21,18:20:00,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,
2016-07-21,18:40:00,1001.67,1006.47,216.905,2.023,29.549,70.263,0.0,
2016-07-21,19:00:00,1001.663,1006.463,226.346,1.685,29.206,70.618,0.0,
2016-07-21,19:20:00,1001.683,1006.483,233.398,1.443,28.908,71.12,0.0,
2016-07-21,19:40:00,1001.736,1006.536,235.976,1.357,28.696,71.808,0.0,
2016-07-21,20:00:00,1001.824,1006.624,232.064,1.482,28.614,72.699,0.0,
2016-07-21,20:20:00,1001.946,1006.746,220.024,1.858,28.705,73.782,0.0,
2016-07-21,20:40:00,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,
2016-07-21,21:00:00,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,
2016-07-21,21:20:00,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,
2016-07-21,21:40:00,1002.279,1007.079,169.437,3.383,29.511,76.247,0.0,
2016-07-21,22:00:00,1002.475,1007.275,133.722,4.423,30.218,77.348,0.0,
2016-07-21,22:20:00,1002.675,1007.475,96.961,5.456,31.054,78.049,0.0,
2016-07-21,22:40:00,1002.865,1007.665,67.915,6.214,31.887,77.999,0.0,
2016-07-21,23:00:00,1003.028,1007.828,60.102,6.292,32.5,76.732,0.0,
2016-07-21,23:20:00,1003.145,1007.945,93.092,5.115,32.562,73.65,0.0,
2016-07-21,23:40:00,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,
2016-07-22,00:00:00,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,
2016-07-22,00:20:00,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,
2016-07-22,00:40:00,1003.446,1008.246,148.053,0.289,33.855,65.003,0.0,
2016-07-22,01:00:00,1003.513,1008.313,135.227,0,35.011,62.025,0.0,
2016-07-22,01:20:00,1003.458,1008.258,141.926,0.073,35.491,59.231,0.0,
2016-07-22,01:40:00,1003.326,1008.126,158.43,0.71,35.603,56.71,0.0,
2016-07-22,02:00:00,1003.143,1007.943,178.114,1.506,35.559,54.5,0.0,
2016-07-22,02:20:00,1002.93,1007.73,196.763,2.302,35.498,52.604,0.0,
2016-07-22,02:40:00,1002.7,1007.5,212.0,3.0,35.5,51.0,0.0,
2016-07-22,03:00:00,1002.7,1007.5,212.0,3.0,35.5,51.0,0.0,
2016-07-22,03:20:00,1002.7,1007.5,212.0,3.0,35.5,51.0,0.0,
2016-07-22,03:40:00,1002.459,1007.259,222.797,3.544,35.603,49.652,0.0,
2016-07-22,04:00:00,1002.213,1007.013,229.073,3.912,35.814,48.522,0.0,
2016-07-22,04:20:00,1001.965,1006.765,231.368,4.106,36.116,47.571,0.0,
2016-07-22,04:40:00,1001.717,1006.517,230.574,4.143,36.481,46.764,0.0,
2016-07-22,05:00:00,1001.471,1006.271,227.738,4.05,36.874,46.076,0.0,
2016-07-22,05:20:00,1001.231,1006.031,223.903,3.858,37.259,45.491,0.0,
2016-07-22,05:40:00,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,
2016-07-22,06:00:00,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,
2016-07-22,06:20:00,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,
2016-07-22,06:40:00,1000.782,1005.582,216.781,3.306,37.868,44.605,0.0,
2016-07-22,07:00:00,1000.581,1005.381,214.776,3.002,38.041,44.313,0.0,
2016-07-22,07:20:00,1000.402,1005.202,214.281,2.71,38.103,44.14,0.0,
2016-07-22,07:40:00,1000.251,1005.051,215.366,2.446,38.046,44.102,0.0,
2016-07-22,08:00:00,1000.131,1004.931,217.899,2.22,37.871,44.221,0.0,
2016-07-22,08:20:00,1000.046,1004.846,221.583,2.038,37.585,44.514,0.0,
2016-07-22,08:40:00,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,
2016-07-22,09:00:00,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,
2016-07-22,09:20:00,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,
2016-07-22,09:40:00,999.994,1004.794,230.654,1.804,36.733,45.69,0.0,
2016-07-22,10:00:00,1000.028,1004.828,235.026,1.743,36.205,46.592,0.0,
2016-07-22,10:20:00,1000.101,1004.901,238.614,1.71,35.638,47.705,0.0,
2016-07-22,10:40:00,1000.21,1005.01,240.982,1.697,35.054,49.022,0.0,
2016-07-22,11:00:00,1000.351,1005.151,241.788,1.696,34.474,50.526,0.0,
2016-07-22,11:20:00,1000.517,1005.317,240.818,1.699,33.918,52.196,0.0,
2016-07-22,11:40:00,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,
2016-07-22,12:00:00,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,
2016-07-22,12:20:00,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,
2016-07-22,12:40:00,1000.892,1005.692,233.417,1.696,32.933,55.902,0.0,
2016-07-22,13:00:00,1001.084,1005.884,227.3,1.684,32.525,57.86,0.0,
2016-07-22,13:20:00,1001.264,1006.064,220.019,1.666,32.178,59.831,0.0,
2016-07-22,13:40:00,1001.425,1006.225,212.061,1.644,31.89,61.771,0.0,
2016-07-22,14:00:00,1001.556,1006.356,203.994,1.622,31.655,63.636,0.0,
2016-07-22,14:20:00,1001.65,1006.45,196.436,1.605,31.463,65.39,0.0,
2016-07-22,14:40:00,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,
2016-07-22,15:00:00,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,
2016-07-22,15:20:00,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,
2016-07-22,15:40:00,1001.703,1006.503,185.251,1.612,31.152,68.445,0.0,
2016-07-22,16:00:00,1001.657,1006.457,182.651,1.645,31.003,69.713,0.0,
2016-07-22,16:20:00,1001.565,1006.365,182.509,1.702,30.837,70.808,0.0,
2016-07-22,16:40:00,1001.432,1006.232,184.934,1.782,30.642,71.747,0.0,
2016-07-22,17:00:00,1001.268,1006.068,189.799,1.881,30.406,72.56,0.0,
2016-07-22,17:20:00,1001.085,1005.885,196.71,1.991,30.126,73.292,0.0,
2016-07-22,17:40:00,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,
2016-07-22,18:00:00,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,
2016-07-22,18:20:00,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,
2016-07-22,18:40:00,1000.732,1005.532,213.736,2.191,29.436,74.749,0.0,
2016-07-22,19:00:00,1000.601,1005.401,221.759,2.246,29.049,75.608,0.0,
2016-07-22,19:20:00,1000.531,1005.331,227.754,2.242,28.658,76.639,0.0,
2016-07-22,19:40:00,1000.541,1005.341,230.357,2.158,28.294,77.892,0.0,
2016-07-22,20:00:00,1000.65,1005.45,228.306,1.978,27.988,79.392,0.0,
2016-07-22,20:20:00,1000.868,1005.668,220.648,1.691,27.778,81.121,0.0,
2016-07-22,20:40:00,1001.2,1006.0,207.0,1.3,27.7,83.0,0.0,
