tollgate_id,time_window,direction,volume,start_time,date,day_of_week,is_weekend,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time2,hour
3,"[2016-09-21 01:00:00,2016-09-21 01:20:00)",0,17,2016/9/21 1:00,2016/9/21,3,0,1016.629,1021.629,0.0,0.0,25.78,49.027,0.0,1.0,1
3,"[2016-09-21 01:00:00,2016-09-21 01:20:00)",1,7,2016/9/21 1:00,2016/9/21,3,0,1016.629,1021.629,0.0,0.0,25.78,49.027,0.0,1.0,1
1,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,4,2016/9/21 1:20,2016/9/21,3,0,1016.685,1021.685,0.0,0.0,26.178,48.473,0.0,1.2,1
1,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",1,8,2016/9/21 1:20,2016/9/21,3,0,1016.685,1021.685,0.0,0.0,26.178,48.473,0.0,1.2,1
2,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,1,2016/9/21 1:20,2016/9/21,3,0,1016.685,1021.685,0.0,0.0,26.178,48.473,0.0,1.2,1
3,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,16,2016/9/21 1:20,2016/9/21,3,0,1016.685,1021.685,0.0,0.0,26.178,48.473,0.0,1.2,1
3,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",1,5,2016/9/21 1:20,2016/9/21,3,0,1016.685,1021.685,0.0,0.0,26.178,48.473,0.0,1.2,1
1,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,6,2016/9/21 1:40,2016/9/21,3,0,1016.527,1021.527,0.0,0.0,26.083,50.588,0.0,1.4,1
1,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",1,13,2016/9/21 1:40,2016/9/21,3,0,1016.527,1021.527,0.0,0.0,26.083,50.588,0.0,1.4,1
2,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,1,2016/9/21 1:40,2016/9/21,3,0,1016.527,1021.527,0.0,0.0,26.083,50.588,0.0,1.4,1
3,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,17,2016/9/21 1:40,2016/9/21,3,0,1016.527,1021.527,0.0,0.0,26.083,50.588,0.0,1.4,1
3,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",1,7,2016/9/21 1:40,2016/9/21,3,0,1016.527,1021.527,0.0,0.0,26.083,50.588,0.0,1.4,1
1,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",0,6,2016/9/21 2:00,2016/9/21,3,0,1016.224,1021.224,0.0,0.0,25.779,53.684,0.0,2.0,2
1,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",1,10,2016/9/21 2:00,2016/9/21,3,0,1016.224,1021.224,0.0,0.0,25.779,53.684,0.0,2.0,2
2,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",0,0,2016/9/21 2:00,2016/9/21,3,0,1016.224,1021.224,0.0,0.0,25.779,53.684,0.0,2.0,2
3,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",0,9,2016/9/21 2:00,2016/9/21,3,0,1016.224,1021.224,0.0,0.0,25.779,53.684,0.0,2.0,2
3,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",1,7,2016/9/21 2:00,2016/9/21,3,0,1016.224,1021.224,0.0,0.0,25.779,53.684,0.0,2.0,2
1,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",0,10,2016/9/21 2:20,2016/9/21,3,0,1015.833,1020.833,0.0,1.171,25.449,56.68899999999999,0.0,2.2,2
1,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",1,7,2016/9/21 2:20,2016/9/21,3,0,1015.833,1020.833,0.0,1.171,25.449,56.68899999999999,0.0,2.2,2
2,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",0,0,2016/9/21 2:20,2016/9/21,3,0,1015.833,1020.833,0.0,1.171,25.449,56.68899999999999,0.0,2.2,2
3,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",0,12,2016/9/21 2:20,2016/9/21,3,0,1015.833,1020.833,0.0,1.171,25.449,56.68899999999999,0.0,2.2,2
3,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",1,7,2016/9/21 2:20,2016/9/21,3,0,1015.833,1020.833,0.0,1.171,25.449,56.68899999999999,0.0,2.2,2
1,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",0,6,2016/9/21 2:40,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2.4,2
1,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",1,10,2016/9/21 2:40,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2.4,2
2,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",0,0,2016/9/21 2:40,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2.4,2
3,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",0,13,2016/9/21 2:40,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2.4,2
3,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",1,3,2016/9/21 2:40,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2.4,2
1,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",0,5,2016/9/21 3:00,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.0,3
1,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",1,12,2016/9/21 3:00,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.0,3
2,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",0,0,2016/9/21 3:00,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.0,3
3,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",0,14,2016/9/21 3:00,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.0,3
3,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",1,4,2016/9/21 3:00,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.0,3
1,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",0,6,2016/9/21 3:20,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.2,3
1,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",1,15,2016/9/21 3:20,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.2,3
2,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",0,0,2016/9/21 3:20,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.2,3
3,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",0,10,2016/9/21 3:20,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.2,3
3,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",1,3,2016/9/21 3:20,2016/9/21,3,0,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,3.2,3
1,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",0,10,2016/9/21 3:40,2016/9/21,3,0,1014.958,1019.958,81.626,3.307,25.081,60.362,0.0,3.4,3
1,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",1,19,2016/9/21 3:40,2016/9/21,3,0,1014.958,1019.958,81.626,3.307,25.081,60.362,0.0,3.4,3
2,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",0,0,2016/9/21 3:40,2016/9/21,3,0,1014.958,1019.958,81.626,3.307,25.081,60.362,0.0,3.4,3
3,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",0,11,2016/9/21 3:40,2016/9/21,3,0,1014.958,1019.958,81.626,3.307,25.081,60.362,0.0,3.4,3
3,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",1,6,2016/9/21 3:40,2016/9/21,3,0,1014.958,1019.958,81.626,3.307,25.081,60.362,0.0,3.4,3
1,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",0,16,2016/9/21 4:00,2016/9/21,3,0,1014.532,1019.532,142.265,3.868,25.1,60.765,0.0,4.0,4
1,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",1,18,2016/9/21 4:00,2016/9/21,3,0,1014.532,1019.532,142.265,3.868,25.1,60.765,0.0,4.0,4
2,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",0,0,2016/9/21 4:00,2016/9/21,3,0,1014.532,1019.532,142.265,3.868,25.1,60.765,0.0,4.0,4
3,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",0,14,2016/9/21 4:00,2016/9/21,3,0,1014.532,1019.532,142.265,3.868,25.1,60.765,0.0,4.0,4
3,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",1,3,2016/9/21 4:00,2016/9/21,3,0,1014.532,1019.532,142.265,3.868,25.1,60.765,0.0,4.0,4
1,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",0,14,2016/9/21 4:20,2016/9/21,3,0,1014.14,1019.14,196.102,4.105,25.239,60.363,0.0,4.2,4
1,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",1,18,2016/9/21 4:20,2016/9/21,3,0,1014.14,1019.14,196.102,4.105,25.239,60.363,0.0,4.2,4
2,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",0,0,2016/9/21 4:20,2016/9/21,3,0,1014.14,1019.14,196.102,4.105,25.239,60.363,0.0,4.2,4
3,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",0,12,2016/9/21 4:20,2016/9/21,3,0,1014.14,1019.14,196.102,4.105,25.239,60.363,0.0,4.2,4
3,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",1,3,2016/9/21 4:20,2016/9/21,3,0,1014.14,1019.14,196.102,4.105,25.239,60.363,0.0,4.2,4
1,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",0,11,2016/9/21 4:40,2016/9/21,3,0,1013.796,1018.796,241.697,4.0680000000000005,25.461,59.4,0.0,4.4,4
1,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",1,18,2016/9/21 4:40,2016/9/21,3,0,1013.796,1018.796,241.697,4.0680000000000005,25.461,59.4,0.0,4.4,4
2,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",0,0,2016/9/21 4:40,2016/9/21,3,0,1013.796,1018.796,241.697,4.0680000000000005,25.461,59.4,0.0,4.4,4
3,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",0,15,2016/9/21 4:40,2016/9/21,3,0,1013.796,1018.796,241.697,4.0680000000000005,25.461,59.4,0.0,4.4,4
3,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",1,5,2016/9/21 4:40,2016/9/21,3,0,1013.796,1018.796,241.697,4.0680000000000005,25.461,59.4,0.0,4.4,4
1,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,10,2016/9/21 5:00,2016/9/21,3,0,1013.506,1018.506,278.617,3.824,25.724,58.165,0.0,5.0,5
1,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",1,31,2016/9/21 5:00,2016/9/21,3,0,1013.506,1018.506,278.617,3.824,25.724,58.165,0.0,5.0,5
2,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,1,2016/9/21 5:00,2016/9/21,3,0,1013.506,1018.506,278.617,3.824,25.724,58.165,0.0,5.0,5
3,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,16,2016/9/21 5:00,2016/9/21,3,0,1013.506,1018.506,278.617,3.824,25.724,58.165,0.0,5.0,5
3,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",1,6,2016/9/21 5:00,2016/9/21,3,0,1013.506,1018.506,278.617,3.824,25.724,58.165,0.0,5.0,5
1,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,14,2016/9/21 5:20,2016/9/21,3,0,1013.274,1018.274,307.138,3.445,25.984,56.945,0.0,5.2,5
1,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",1,28,2016/9/21 5:20,2016/9/21,3,0,1013.274,1018.274,307.138,3.445,25.984,56.945,0.0,5.2,5
2,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,5,2016/9/21 5:20,2016/9/21,3,0,1013.274,1018.274,307.138,3.445,25.984,56.945,0.0,5.2,5
3,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,16,2016/9/21 5:20,2016/9/21,3,0,1013.274,1018.274,307.138,3.445,25.984,56.945,0.0,5.2,5
3,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",1,11,2016/9/21 5:20,2016/9/21,3,0,1013.274,1018.274,307.138,3.445,25.984,56.945,0.0,5.2,5
1,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,28,2016/9/21 5:40,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,5.4,5
1,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",1,30,2016/9/21 5:40,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,5.4,5
2,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,6,2016/9/21 5:40,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,5.4,5
3,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,25,2016/9/21 5:40,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,5.4,5
3,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",1,11,2016/9/21 5:40,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,5.4,5
1,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,36,2016/9/21 6:00,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.0,6
1,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",1,36,2016/9/21 6:00,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.0,6
2,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,6,2016/9/21 6:00,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.0,6
3,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,32,2016/9/21 6:00,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.0,6
3,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",1,20,2016/9/21 6:00,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.0,6
1,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,41,2016/9/21 6:20,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.2,6
1,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",1,50,2016/9/21 6:20,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.2,6
2,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,9,2016/9/21 6:20,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.2,6
3,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,47,2016/9/21 6:20,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.2,6
3,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",1,42,2016/9/21 6:20,2016/9/21,3,0,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,6.2,6
1,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,75,2016/9/21 6:40,2016/9/21,3,0,1012.983,1017.983,342.212,2.549,26.34,55.54,0.0,6.4,6
1,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",1,71,2016/9/21 6:40,2016/9/21,3,0,1012.983,1017.983,342.212,2.549,26.34,55.54,0.0,6.4,6
2,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,14,2016/9/21 6:40,2016/9/21,3,0,1012.983,1017.983,342.212,2.549,26.34,55.54,0.0,6.4,6
3,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,85,2016/9/21 6:40,2016/9/21,3,0,1012.983,1017.983,342.212,2.549,26.34,55.54,0.0,6.4,6
3,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",1,37,2016/9/21 6:40,2016/9/21,3,0,1012.983,1017.983,342.212,2.549,26.34,55.54,0.0,6.4,6
1,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,78,2016/9/21 7:00,2016/9/21,3,0,1012.919,1017.919,350.905,2.142,26.379,55.715,0.0,7.0,7
1,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",1,77,2016/9/21 7:00,2016/9/21,3,0,1012.919,1017.919,350.905,2.142,26.379,55.715,0.0,7.0,7
2,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,42,2016/9/21 7:00,2016/9/21,3,0,1012.919,1017.919,350.905,2.142,26.379,55.715,0.0,7.0,7
3,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,116,2016/9/21 7:00,2016/9/21,3,0,1012.919,1017.919,350.905,2.142,26.379,55.715,0.0,7.0,7
3,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",1,66,2016/9/21 7:00,2016/9/21,3,0,1012.919,1017.919,350.905,2.142,26.379,55.715,0.0,7.0,7
1,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,84,2016/9/21 7:20,2016/9/21,3,0,1012.904,1017.904,355.214,1.812,26.303,56.612,0.0,7.2,7
1,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",1,94,2016/9/21 7:20,2016/9/21,3,0,1012.904,1017.904,355.214,1.812,26.303,56.612,0.0,7.2,7
2,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,37,2016/9/21 7:20,2016/9/21,3,0,1012.904,1017.904,355.214,1.812,26.303,56.612,0.0,7.2,7
3,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,133,2016/9/21 7:20,2016/9/21,3,0,1012.904,1017.904,355.214,1.812,26.303,56.612,0.0,7.2,7
3,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",1,92,2016/9/21 7:20,2016/9/21,3,0,1012.904,1017.904,355.214,1.812,26.303,56.612,0.0,7.2,7
1,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,95,2016/9/21 7:40,2016/9/21,3,0,1012.93,1017.93,356.209,1.581,26.109,58.25100000000001,0.0,7.4,7
1,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",1,99,2016/9/21 7:40,2016/9/21,3,0,1012.93,1017.93,356.209,1.581,26.109,58.25100000000001,0.0,7.4,7
2,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,44,2016/9/21 7:40,2016/9/21,3,0,1012.93,1017.93,356.209,1.581,26.109,58.25100000000001,0.0,7.4,7
3,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,151,2016/9/21 7:40,2016/9/21,3,0,1012.93,1017.93,356.209,1.581,26.109,58.25100000000001,0.0,7.4,7
3,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",1,89,2016/9/21 7:40,2016/9/21,3,0,1012.93,1017.93,356.209,1.581,26.109,58.25100000000001,0.0,7.4,7
1,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,122,2016/9/21 8:00,2016/9/21,3,0,1012.993,1017.993,354.834,1.456,25.8,60.595,0.0,8.0,8
1,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",1,100,2016/9/21 8:00,2016/9/21,3,0,1012.993,1017.993,354.834,1.456,25.8,60.595,0.0,8.0,8
2,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,37,2016/9/21 8:00,2016/9/21,3,0,1012.993,1017.993,354.834,1.456,25.8,60.595,0.0,8.0,8
3,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,135,2016/9/21 8:00,2016/9/21,3,0,1012.993,1017.993,354.834,1.456,25.8,60.595,0.0,8.0,8
3,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",1,126,2016/9/21 8:00,2016/9/21,3,0,1012.993,1017.993,354.834,1.456,25.8,60.595,0.0,8.0,8
1,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,126,2016/9/21 8:20,2016/9/21,3,0,1013.085,1018.085,351.886,1.4340000000000002,25.391,63.554,0.0,8.2,8
1,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",1,105,2016/9/21 8:20,2016/9/21,3,0,1013.085,1018.085,351.886,1.4340000000000002,25.391,63.554,0.0,8.2,8
2,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,30,2016/9/21 8:20,2016/9/21,3,0,1013.085,1018.085,351.886,1.4340000000000002,25.391,63.554,0.0,8.2,8
3,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,163,2016/9/21 8:20,2016/9/21,3,0,1013.085,1018.085,351.886,1.4340000000000002,25.391,63.554,0.0,8.2,8
3,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",1,122,2016/9/21 8:20,2016/9/21,3,0,1013.085,1018.085,351.886,1.4340000000000002,25.391,63.554,0.0,8.2,8
1,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,77,2016/9/21 8:40,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,8.4,8
1,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",1,119,2016/9/21 8:40,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,8.4,8
2,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,66,2016/9/21 8:40,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,8.4,8
3,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,120,2016/9/21 8:40,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,8.4,8
3,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",1,149,2016/9/21 8:40,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,8.4,8
1,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,49,2016/9/21 9:00,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.0,9
1,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",1,137,2016/9/21 9:00,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.0,9
2,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,104,2016/9/21 9:00,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.0,9
3,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,139,2016/9/21 9:00,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.0,9
3,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",1,131,2016/9/21 9:00,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.0,9
1,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,55,2016/9/21 9:20,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.2,9
1,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",1,132,2016/9/21 9:20,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.2,9
2,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,100,2016/9/21 9:20,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.2,9
3,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,120,2016/9/21 9:20,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.2,9
3,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",1,83,2016/9/21 9:20,2016/9/21,3,0,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,9.2,9
1,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,53,2016/9/21 9:40,2016/9/21,3,0,1013.33,1018.33,343.655,1.633,24.352,70.774,0.0,9.4,9
1,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",1,122,2016/9/21 9:40,2016/9/21,3,0,1013.33,1018.33,343.655,1.633,24.352,70.774,0.0,9.4,9
2,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,80,2016/9/21 9:40,2016/9/21,3,0,1013.33,1018.33,343.655,1.633,24.352,70.774,0.0,9.4,9
3,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,130,2016/9/21 9:40,2016/9/21,3,0,1013.33,1018.33,343.655,1.633,24.352,70.774,0.0,9.4,9
3,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",1,78,2016/9/21 9:40,2016/9/21,3,0,1013.33,1018.33,343.655,1.633,24.352,70.774,0.0,9.4,9
1,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,36,2016/9/21 10:00,2016/9/21,3,0,1013.47,1018.47,339.19,1.807,23.773000000000003,74.704,0.0,10.0,10
1,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",1,96,2016/9/21 10:00,2016/9/21,3,0,1013.47,1018.47,339.19,1.807,23.773000000000003,74.704,0.0,10.0,10
2,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,72,2016/9/21 10:00,2016/9/21,3,0,1013.47,1018.47,339.19,1.807,23.773000000000003,74.704,0.0,10.0,10
3,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,114,2016/9/21 10:00,2016/9/21,3,0,1013.47,1018.47,339.19,1.807,23.773000000000003,74.704,0.0,10.0,10
3,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",1,71,2016/9/21 10:00,2016/9/21,3,0,1013.47,1018.47,339.19,1.807,23.773000000000003,74.704,0.0,10.0,10
1,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,57,2016/9/21 10:20,2016/9/21,3,0,1013.612,1018.612,334.82199999999995,1.995,23.191,78.613,0.0,10.2,10
1,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",1,98,2016/9/21 10:20,2016/9/21,3,0,1013.612,1018.612,334.82199999999995,1.995,23.191,78.613,0.0,10.2,10
2,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,67,2016/9/21 10:20,2016/9/21,3,0,1013.612,1018.612,334.82199999999995,1.995,23.191,78.613,0.0,10.2,10
3,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,115,2016/9/21 10:20,2016/9/21,3,0,1013.612,1018.612,334.82199999999995,1.995,23.191,78.613,0.0,10.2,10
3,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",1,87,2016/9/21 10:20,2016/9/21,3,0,1013.612,1018.612,334.82199999999995,1.995,23.191,78.613,0.0,10.2,10
1,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,37,2016/9/21 10:40,2016/9/21,3,0,1013.751,1018.751,330.677,2.169,22.632,82.33200000000002,0.0,10.4,10
1,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",1,89,2016/9/21 10:40,2016/9/21,3,0,1013.751,1018.751,330.677,2.169,22.632,82.33200000000002,0.0,10.4,10
2,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,74,2016/9/21 10:40,2016/9/21,3,0,1013.751,1018.751,330.677,2.169,22.632,82.33200000000002,0.0,10.4,10
3,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,118,2016/9/21 10:40,2016/9/21,3,0,1013.751,1018.751,330.677,2.169,22.632,82.33200000000002,0.0,10.4,10
3,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",1,80,2016/9/21 10:40,2016/9/21,3,0,1013.751,1018.751,330.677,2.169,22.632,82.33200000000002,0.0,10.4,10
1,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",0,32,2016/9/21 11:00,2016/9/21,3,0,1013.882,1018.882,326.814,2.307,22.119,85.712,0.0,11.0,11
