date,direction,max,mean,mean_1h,mean_20,mean_40,median,min,range,satrt_time,std,time,tollgate_id
2016-10-08,0.0,17.0,13.5,12.333333333333334,16.0,11.5,14.5,7.0,10.0,2016-10-08 23:00:00,3.6193922141707713,23:00:00,1.0
2016-10-08,0.0,17.0,13.5,12.333333333333334,16.0,11.5,14.5,7.0,10.0,2016-10-08 23:20:00,3.6193922141707713,23:20:00,1.0
2016-10-08,0.0,17.0,13.5,12.333333333333334,16.0,11.5,14.5,7.0,10.0,2016-10-08 23:40:00,3.6193922141707713,23:40:00,1.0
2016-10-09,0.0,11.0,6.666666666666667,3.0,0.0,0.5,9.0,0.0,11.0,2016-10-09 00:00:00,4.88535225614967,00:00:00,1.0
2016-10-09,0.0,11.0,6.666666666666667,3.0,0.0,0.5,9.0,0.0,11.0,2016-10-09 00:20:00,4.88535225614967,00:20:00,1.0
2016-10-09,0.0,11.0,6.666666666666667,3.0,0.0,0.5,9.0,0.0,11.0,2016-10-09 00:40:00,4.88535225614967,00:40:00,1.0
2016-10-09,0.0,11.0,6.666666666666667,3.0,0.0,0.5,9.0,0.0,11.0,2016-10-09 01:00:00,4.88535225614967,01:00:00,1.0
2016-10-09,0.0,11.0,6.666666666666667,3.0,0.0,0.5,9.0,0.0,11.0,2016-10-09 01:20:00,4.88535225614967,01:20:00,1.0
2016-10-09,0.0,11.0,6.666666666666667,3.0,0.0,0.5,9.0,0.0,11.0,2016-10-09 01:40:00,4.88535225614967,01:40:00,1.0
2016-10-09,0.0,9.0,6.666666666666667,6.0,3.0,6.0,7.0,3.0,6.0,2016-10-09 02:00:00,2.065591117977289,02:00:00,1.0
2016-10-09,0.0,9.0,6.666666666666667,6.0,3.0,6.0,7.0,3.0,6.0,2016-10-09 02:20:00,2.065591117977289,02:20:00,1.0
2016-10-09,0.0,9.0,6.666666666666667,6.0,3.0,6.0,7.0,3.0,6.0,2016-10-09 02:40:00,2.065591117977289,02:40:00,1.0
2016-10-09,0.0,9.0,6.666666666666667,6.0,3.0,6.0,7.0,3.0,6.0,2016-10-09 03:00:00,2.065591117977289,03:00:00,1.0
2016-10-09,0.0,9.0,6.666666666666667,6.0,3.0,6.0,7.0,3.0,6.0,2016-10-09 03:20:00,2.065591117977289,03:20:00,1.0
2016-10-09,0.0,9.0,6.666666666666667,6.0,3.0,6.0,7.0,3.0,6.0,2016-10-09 03:40:00,2.065591117977289,03:40:00,1.0
2016-10-09,0.0,9.0,5.333333333333333,5.0,5.0,5.5,5.5,1.0,8.0,2016-10-09 04:00:00,2.7325202042558927,04:00:00,1.0
2016-10-09,0.0,9.0,5.333333333333333,5.0,5.0,5.5,5.5,1.0,8.0,2016-10-09 04:20:00,2.7325202042558927,04:20:00,1.0
2016-10-09,0.0,9.0,5.333333333333333,5.0,5.0,5.5,5.5,1.0,8.0,2016-10-09 04:40:00,2.7325202042558927,04:40:00,1.0
2016-10-09,0.0,9.0,5.333333333333333,5.0,5.0,5.5,5.5,1.0,8.0,2016-10-09 05:00:00,2.7325202042558927,05:00:00,1.0
2016-10-09,0.0,9.0,5.333333333333333,5.0,5.0,5.5,5.5,1.0,8.0,2016-10-09 05:20:00,2.7325202042558927,05:20:00,1.0
2016-10-09,0.0,9.0,5.333333333333333,5.0,5.0,5.5,5.5,1.0,8.0,2016-10-09 05:40:00,2.7325202042558927,05:40:00,1.0
2016-10-09,0.0,13.0,8.666666666666666,7.0,10.0,8.5,9.0,4.0,9.0,2016-10-09 06:00:00,3.07679486912382,06:00:00,1.0
2016-10-09,0.0,13.0,8.666666666666666,7.0,10.0,8.5,9.0,4.0,9.0,2016-10-09 06:20:00,3.07679486912382,06:20:00,1.0
2016-10-09,0.0,13.0,8.666666666666666,7.0,10.0,8.5,9.0,4.0,9.0,2016-10-09 06:40:00,3.07679486912382,06:40:00,1.0
2016-10-09,0.0,13.0,8.666666666666666,7.0,10.0,8.5,9.0,4.0,9.0,2016-10-09 07:00:00,3.07679486912382,07:00:00,1.0
2016-10-09,0.0,13.0,8.666666666666666,7.0,10.0,8.5,9.0,4.0,9.0,2016-10-09 07:20:00,3.07679486912382,07:20:00,1.0
2016-10-09,0.0,13.0,8.666666666666666,7.0,10.0,8.5,9.0,4.0,9.0,2016-10-09 07:40:00,3.07679486912382,07:40:00,1.0
2016-10-09,0.0,33.0,19.666666666666668,28.0,33.0,29.0,21.0,8.0,25.0,2016-10-09 08:00:00,10.03327796219494,08:00:00,1.0
2016-10-09,0.0,33.0,19.666666666666668,28.0,33.0,29.0,21.0,8.0,25.0,2016-10-09 08:20:00,10.03327796219494,08:20:00,1.0
2016-10-09,0.0,33.0,19.666666666666668,28.0,33.0,29.0,21.0,8.0,25.0,2016-10-09 08:40:00,10.03327796219494,08:40:00,1.0
2016-10-09,0.0,33.0,19.666666666666668,28.0,33.0,29.0,21.0,8.0,25.0,2016-10-09 09:00:00,10.03327796219494,09:00:00,1.0
2016-10-09,0.0,33.0,19.666666666666668,28.0,33.0,29.0,21.0,8.0,25.0,2016-10-09 09:20:00,10.03327796219494,09:20:00,1.0
2016-10-09,0.0,33.0,19.666666666666668,28.0,33.0,29.0,21.0,8.0,25.0,2016-10-09 09:40:00,10.03327796219494,09:40:00,1.0
2016-10-09,0.0,46.0,41.166666666666664,42.333333333333336,41.0,41.0,41.0,35.0,11.0,2016-10-09 10:00:00,4.020779360604939,10:00:00,1.0
2016-10-09,0.0,46.0,41.166666666666664,42.333333333333336,41.0,41.0,41.0,35.0,11.0,2016-10-09 10:20:00,4.020779360604939,10:20:00,1.0
2016-10-09,0.0,46.0,41.166666666666664,42.333333333333336,41.0,41.0,41.0,35.0,11.0,2016-10-09 10:40:00,4.020779360604939,10:40:00,1.0
2016-10-09,0.0,46.0,41.166666666666664,42.333333333333336,41.0,41.0,41.0,35.0,11.0,2016-10-09 11:00:00,4.020779360604939,11:00:00,1.0
2016-10-09,0.0,46.0,41.166666666666664,42.333333333333336,41.0,41.0,41.0,35.0,11.0,2016-10-09 11:20:00,4.020779360604939,11:20:00,1.0
2016-10-09,0.0,46.0,41.166666666666664,42.333333333333336,41.0,41.0,41.0,35.0,11.0,2016-10-09 11:40:00,4.020779360604939,11:40:00,1.0
2016-10-09,0.0,40.0,33.166666666666664,30.666666666666668,26.0,27.0,33.0,26.0,14.0,2016-10-09 12:00:00,6.462713568360172,12:00:00,1.0
2016-10-09,0.0,40.0,33.166666666666664,30.666666666666668,26.0,27.0,33.0,26.0,14.0,2016-10-09 12:20:00,6.462713568360172,12:20:00,1.0
2016-10-09,0.0,40.0,33.166666666666664,30.666666666666668,26.0,27.0,33.0,26.0,14.0,2016-10-09 12:40:00,6.462713568360172,12:40:00,1.0
2016-10-09,0.0,40.0,33.166666666666664,30.666666666666668,26.0,27.0,33.0,26.0,14.0,2016-10-09 13:00:00,6.462713568360172,13:00:00,1.0
2016-10-09,0.0,40.0,33.166666666666664,30.666666666666668,26.0,27.0,33.0,26.0,14.0,2016-10-09 13:20:00,6.462713568360172,13:20:00,1.0
2016-10-09,0.0,40.0,33.166666666666664,30.666666666666668,26.0,27.0,33.0,26.0,14.0,2016-10-09 13:40:00,6.462713568360172,13:40:00,1.0
2016-10-09,0.0,46.0,38.666666666666664,39.0,32.0,39.0,39.0,32.0,14.0,2016-10-09 14:00:00,5.465040408511785,14:00:00,1.0
2016-10-09,0.0,46.0,38.666666666666664,39.0,32.0,39.0,39.0,32.0,14.0,2016-10-09 14:20:00,5.465040408511785,14:20:00,1.0
2016-10-09,0.0,46.0,38.666666666666664,39.0,32.0,39.0,39.0,32.0,14.0,2016-10-09 14:40:00,5.465040408511785,14:40:00,1.0
2016-10-09,0.0,46.0,38.666666666666664,39.0,32.0,39.0,39.0,32.0,14.0,2016-10-09 15:00:00,5.465040408511785,15:00:00,1.0
2016-10-09,0.0,46.0,38.666666666666664,39.0,32.0,39.0,39.0,32.0,14.0,2016-10-09 15:20:00,5.465040408511785,15:20:00,1.0
2016-10-09,0.0,46.0,38.666666666666664,39.0,32.0,39.0,39.0,32.0,14.0,2016-10-09 15:40:00,5.465040408511785,15:40:00,1.0
2016-10-09,0.0,54.0,45.833333333333336,45.666666666666664,48.0,44.0,48.0,36.0,18.0,2016-10-09 16:00:00,6.585337247754792,16:00:00,1.0
2016-10-09,0.0,54.0,45.833333333333336,45.666666666666664,48.0,44.0,48.0,36.0,18.0,2016-10-09 16:20:00,6.585337247754792,16:20:00,1.0
2016-10-09,0.0,54.0,45.833333333333336,45.666666666666664,48.0,44.0,48.0,36.0,18.0,2016-10-09 16:40:00,6.585337247754792,16:40:00,1.0
2016-10-09,0.0,54.0,45.833333333333336,45.666666666666664,48.0,44.0,48.0,36.0,18.0,2016-10-09 17:00:00,6.585337247754792,17:00:00,1.0
2016-10-09,0.0,54.0,45.833333333333336,45.666666666666664,48.0,44.0,48.0,36.0,18.0,2016-10-09 17:20:00,6.585337247754792,17:20:00,1.0
2016-10-09,0.0,54.0,45.833333333333336,45.666666666666664,48.0,44.0,48.0,36.0,18.0,2016-10-09 17:40:00,6.585337247754792,17:40:00,1.0
2016-10-09,0.0,42.0,34.666666666666664,31.0,32.0,30.0,34.0,28.0,14.0,2016-10-09 18:00:00,4.88535225614967,18:00:00,1.0
2016-10-09,0.0,42.0,34.666666666666664,31.0,32.0,30.0,34.0,28.0,14.0,2016-10-09 18:20:00,4.88535225614967,18:20:00,1.0
2016-10-09,0.0,42.0,34.666666666666664,31.0,32.0,30.0,34.0,28.0,14.0,2016-10-09 18:40:00,4.88535225614967,18:40:00,1.0
2016-10-09,0.0,42.0,34.666666666666664,31.0,32.0,30.0,34.0,28.0,14.0,2016-10-09 19:00:00,4.88535225614967,19:00:00,1.0
2016-10-09,0.0,42.0,34.666666666666664,31.0,32.0,30.0,34.0,28.0,14.0,2016-10-09 19:20:00,4.88535225614967,19:20:00,1.0
2016-10-09,0.0,42.0,34.666666666666664,31.0,32.0,30.0,34.0,28.0,14.0,2016-10-09 19:40:00,4.88535225614967,19:40:00,1.0
2016-10-09,0.0,33.0,24.333333333333332,24.666666666666668,20.0,20.5,22.0,20.0,13.0,2016-10-09 20:00:00,5.428320796219276,20:00:00,1.0
2016-10-09,0.0,33.0,24.333333333333332,24.666666666666668,20.0,20.5,22.0,20.0,13.0,2016-10-09 20:20:00,5.428320796219276,20:20:00,1.0
2016-10-09,0.0,33.0,24.333333333333332,24.666666666666668,20.0,20.5,22.0,20.0,13.0,2016-10-09 20:40:00,5.428320796219276,20:40:00,1.0
2016-10-09,0.0,33.0,24.333333333333332,24.666666666666668,20.0,20.5,22.0,20.0,13.0,2016-10-09 21:00:00,5.428320796219276,21:00:00,1.0
2016-10-09,0.0,33.0,24.333333333333332,24.666666666666668,20.0,20.5,22.0,20.0,13.0,2016-10-09 21:20:00,5.428320796219276,21:20:00,1.0
2016-10-09,0.0,33.0,24.333333333333332,24.666666666666668,20.0,20.5,22.0,20.0,13.0,2016-10-09 21:40:00,5.428320796219276,21:40:00,1.0
2016-10-09,0.0,26.0,19.166666666666668,18.333333333333332,17.0,16.5,18.0,15.0,11.0,2016-10-09 22:00:00,4.167333280008531,22:00:00,1.0
2016-10-09,0.0,26.0,19.166666666666668,18.333333333333332,17.0,16.5,18.0,15.0,11.0,2016-10-09 22:20:00,4.167333280008531,22:20:00,1.0
2016-10-09,0.0,26.0,19.166666666666668,18.333333333333332,17.0,16.5,18.0,15.0,11.0,2016-10-09 22:40:00,4.167333280008531,22:40:00,1.0
2016-10-09,0.0,26.0,19.166666666666668,18.333333333333332,17.0,16.5,18.0,15.0,11.0,2016-10-09 23:00:00,4.167333280008531,23:00:00,1.0
2016-10-09,0.0,26.0,19.166666666666668,18.333333333333332,17.0,16.5,18.0,15.0,11.0,2016-10-09 23:20:00,4.167333280008531,23:20:00,1.0
2016-10-09,0.0,26.0,19.166666666666668,18.333333333333332,17.0,16.5,18.0,15.0,11.0,2016-10-09 23:40:00,4.167333280008531,23:40:00,1.0
2016-10-10,0.0,10.0,4.833333333333333,3.0,6.0,4.5,5.0,0.0,10.0,2016-10-10 00:00:00,3.3714487489307423,00:00:00,1.0
2016-10-10,0.0,10.0,4.833333333333333,3.0,6.0,4.5,5.0,0.0,10.0,2016-10-10 00:20:00,3.3714487489307423,00:20:00,1.0
2016-10-10,0.0,10.0,4.833333333333333,3.0,6.0,4.5,5.0,0.0,10.0,2016-10-10 00:40:00,3.3714487489307423,00:40:00,1.0
2016-10-10,0.0,10.0,4.833333333333333,3.0,6.0,4.5,5.0,0.0,10.0,2016-10-10 01:00:00,3.3714487489307423,01:00:00,1.0
2016-10-10,0.0,10.0,4.833333333333333,3.0,6.0,4.5,5.0,0.0,10.0,2016-10-10 01:20:00,3.3714487489307423,01:20:00,1.0
2016-10-10,0.0,10.0,4.833333333333333,3.0,6.0,4.5,5.0,0.0,10.0,2016-10-10 01:40:00,3.3714487489307423,01:40:00,1.0
2016-10-10,0.0,16.0,9.666666666666666,6.0,7.0,5.5,9.0,4.0,12.0,2016-10-10 02:00:00,4.457203906785808,02:00:00,1.0
2016-10-10,0.0,16.0,9.666666666666666,6.0,7.0,5.5,9.0,4.0,12.0,2016-10-10 02:20:00,4.457203906785808,02:20:00,1.0
2016-10-10,0.0,16.0,9.666666666666666,6.0,7.0,5.5,9.0,4.0,12.0,2016-10-10 02:40:00,4.457203906785808,02:40:00,1.0
2016-10-10,0.0,16.0,9.666666666666666,6.0,7.0,5.5,9.0,4.0,12.0,2016-10-10 03:00:00,4.457203906785808,03:00:00,1.0
2016-10-10,0.0,16.0,9.666666666666666,6.0,7.0,5.5,9.0,4.0,12.0,2016-10-10 03:20:00,4.457203906785808,03:20:00,1.0
2016-10-10,0.0,16.0,9.666666666666666,6.0,7.0,5.5,9.0,4.0,12.0,2016-10-10 03:40:00,4.457203906785808,03:40:00,1.0
2016-10-10,0.0,12.0,8.0,7.0,8.0,7.0,7.5,6.0,6.0,2016-10-10 04:00:00,2.280350850198276,04:00:00,1.0
2016-10-10,0.0,12.0,8.0,7.0,8.0,7.0,7.5,6.0,6.0,2016-10-10 04:20:00,2.280350850198276,04:20:00,1.0
2016-10-10,0.0,12.0,8.0,7.0,8.0,7.0,7.5,6.0,6.0,2016-10-10 04:40:00,2.280350850198276,04:40:00,1.0
2016-10-10,0.0,12.0,8.0,7.0,8.0,7.0,7.5,6.0,6.0,2016-10-10 05:00:00,2.280350850198276,05:00:00,1.0
2016-10-10,0.0,12.0,8.0,7.0,8.0,7.0,7.5,6.0,6.0,2016-10-10 05:20:00,2.280350850198276,05:20:00,1.0
2016-10-10,0.0,12.0,8.0,7.0,8.0,7.0,7.5,6.0,6.0,2016-10-10 05:40:00,2.280350850198276,05:40:00,1.0
2016-10-10,0.0,16.0,6.5,4.666666666666667,9.0,6.0,5.0,2.0,14.0,2016-10-10 06:00:00,5.468089245796926,06:00:00,1.0
2016-10-10,0.0,16.0,6.5,4.666666666666667,9.0,6.0,5.0,2.0,14.0,2016-10-10 06:20:00,5.468089245796926,06:20:00,1.0
2016-10-10,0.0,16.0,6.5,4.666666666666667,9.0,6.0,5.0,2.0,14.0,2016-10-10 06:40:00,5.468089245796926,06:40:00,1.0
2016-10-10,0.0,16.0,6.5,4.666666666666667,9.0,6.0,5.0,2.0,14.0,2016-10-10 07:00:00,5.468089245796926,07:00:00,1.0
2016-10-10,0.0,16.0,6.5,4.666666666666667,9.0,6.0,5.0,2.0,14.0,2016-10-10 07:20:00,5.468089245796926,07:20:00,1.0
2016-10-10,0.0,16.0,6.5,4.666666666666667,9.0,6.0,5.0,2.0,14.0,2016-10-10 07:40:00,5.468089245796926,07:40:00,1.0
2016-10-10,0.0,40.0,25.833333333333332,37.0,37.0,38.5,26.0,13.0,27.0,2016-10-10 08:00:00,12.512660255384011,08:00:00,1.0
2016-10-10,0.0,40.0,25.833333333333332,37.0,37.0,38.5,26.0,13.0,27.0,2016-10-10 08:20:00,12.512660255384011,08:20:00,1.0
2016-10-10,0.0,40.0,25.833333333333332,37.0,37.0,38.5,26.0,13.0,27.0,2016-10-10 08:40:00,12.512660255384011,08:40:00,1.0
2016-10-10,0.0,40.0,25.833333333333332,37.0,37.0,38.5,26.0,13.0,27.0,2016-10-10 09:00:00,12.512660255384011,09:00:00,1.0
2016-10-10,0.0,40.0,25.833333333333332,37.0,37.0,38.5,26.0,13.0,27.0,2016-10-10 09:20:00,12.512660255384011,09:20:00,1.0
2016-10-10,0.0,40.0,25.833333333333332,37.0,37.0,38.5,26.0,13.0,27.0,2016-10-10 09:40:00,12.512660255384011,09:40:00,1.0
2016-10-10,0.0,57.0,49.333333333333336,49.333333333333336,53.0,48.5,49.0,44.0,13.0,2016-10-10 10:00:00,5.240865068542279,10:00:00,1.0
2016-10-10,0.0,57.0,49.333333333333336,49.333333333333336,53.0,48.5,49.0,44.0,13.0,2016-10-10 10:20:00,5.240865068542279,10:20:00,1.0
2016-10-10,0.0,57.0,49.333333333333336,49.333333333333336,53.0,48.5,49.0,44.0,13.0,2016-10-10 10:40:00,5.240865068542279,10:40:00,1.0
2016-10-10,0.0,57.0,49.333333333333336,49.333333333333336,53.0,48.5,49.0,44.0,13.0,2016-10-10 11:00:00,5.240865068542279,11:00:00,1.0
2016-10-10,0.0,57.0,49.333333333333336,49.333333333333336,53.0,48.5,49.0,44.0,13.0,2016-10-10 11:20:00,5.240865068542279,11:20:00,1.0
2016-10-10,0.0,57.0,49.333333333333336,49.333333333333336,53.0,48.5,49.0,44.0,13.0,2016-10-10 11:40:00,5.240865068542279,11:40:00,1.0
2016-10-10,0.0,42.0,33.166666666666664,27.333333333333332,19.0,22.5,36.0,19.0,23.0,2016-10-10 12:00:00,8.886319072972041,12:00:00,1.0
2016-10-10,0.0,42.0,33.166666666666664,27.333333333333332,19.0,22.5,36.0,19.0,23.0,2016-10-10 12:20:00,8.886319072972041,12:20:00,1.0
2016-10-10,0.0,42.0,33.166666666666664,27.333333333333332,19.0,22.5,36.0,19.0,23.0,2016-10-10 12:40:00,8.886319072972041,12:40:00,1.0
2016-10-10,0.0,42.0,33.166666666666664,27.333333333333332,19.0,22.5,36.0,19.0,23.0,2016-10-10 13:00:00,8.886319072972041,13:00:00,1.0
2016-10-10,0.0,42.0,33.166666666666664,27.333333333333332,19.0,22.5,36.0,19.0,23.0,2016-10-10 13:20:00,8.886319072972041,13:20:00,1.0
2016-10-10,0.0,42.0,33.166666666666664,27.333333333333332,19.0,22.5,36.0,19.0,23.0,2016-10-10 13:40:00,8.886319072972041,13:40:00,1.0
2016-10-10,0.0,51.0,40.333333333333336,45.666666666666664,44.0,43.0,41.5,28.0,23.0,2016-10-10 14:00:00,7.7631608682718065,14:00:00,1.0
2016-10-10,0.0,51.0,40.333333333333336,45.666666666666664,44.0,43.0,41.5,28.0,23.0,2016-10-10 14:20:00,7.7631608682718065,14:20:00,1.0
2016-10-10,0.0,51.0,40.333333333333336,45.666666666666664,44.0,43.0,41.5,28.0,23.0,2016-10-10 14:40:00,7.7631608682718065,14:40:00,1.0
2016-10-10,0.0,51.0,40.333333333333336,45.666666666666664,44.0,43.0,41.5,28.0,23.0,2016-10-10 15:00:00,7.7631608682718065,15:00:00,1.0
2016-10-10,0.0,51.0,40.333333333333336,45.666666666666664,44.0,43.0,41.5,28.0,23.0,2016-10-10 15:20:00,7.7631608682718065,15:20:00,1.0
2016-10-10,0.0,51.0,40.333333333333336,45.666666666666664,44.0,43.0,41.5,28.0,23.0,2016-10-10 15:40:00,7.7631608682718065,15:40:00,1.0
2016-10-10,0.0,56.0,44.5,46.0,56.0,46.0,45.5,33.0,23.0,2016-10-10 16:00:00,8.734987120768983,16:00:00,1.0
2016-10-10,0.0,56.0,44.5,46.0,56.0,46.0,45.5,33.0,23.0,2016-10-10 16:20:00,8.734987120768983,16:20:00,1.0
2016-10-10,0.0,56.0,44.5,46.0,56.0,46.0,45.5,33.0,23.0,2016-10-10 16:40:00,8.734987120768983,16:40:00,1.0
2016-10-10,0.0,56.0,44.5,46.0,56.0,46.0,45.5,33.0,23.0,2016-10-10 17:00:00,8.734987120768983,17:00:00,1.0
2016-10-10,0.0,56.0,44.5,46.0,56.0,46.0,45.5,33.0,23.0,2016-10-10 17:20:00,8.734987120768983,17:20:00,1.0
2016-10-10,0.0,56.0,44.5,46.0,56.0,46.0,45.5,33.0,23.0,2016-10-10 17:40:00,8.734987120768983,17:40:00,1.0
2016-10-10,0.0,45.0,32.333333333333336,26.333333333333332,16.0,19.0,34.5,16.0,29.0,2016-10-10 18:00:00,12.011105971835677,18:00:00,1.0
2016-10-10,0.0,45.0,32.333333333333336,26.333333333333332,16.0,19.0,34.5,16.0,29.0,2016-10-10 18:20:00,12.011105971835677,18:20:00,1.0
2016-10-10,0.0,45.0,32.333333333333336,26.333333333333332,16.0,19.0,34.5,16.0,29.0,2016-10-10 18:40:00,12.011105971835677,18:40:00,1.0
2016-10-10,0.0,45.0,32.333333333333336,26.333333333333332,16.0,19.0,34.5,16.0,29.0,2016-10-10 19:00:00,12.011105971835677,19:00:00,1.0
2016-10-10,0.0,45.0,32.333333333333336,26.333333333333332,16.0,19.0,34.5,16.0,29.0,2016-10-10 19:20:00,12.011105971835677,19:20:00,1.0
2016-10-10,0.0,45.0,32.333333333333336,26.333333333333332,16.0,19.0,34.5,16.0,29.0,2016-10-10 19:40:00,12.011105971835677,19:40:00,1.0
2016-10-10,0.0,28.0,20.833333333333332,18.0,19.0,20.0,20.5,14.0,14.0,2016-10-10 20:00:00,4.622409184253019,20:00:00,1.0
2016-10-10,0.0,28.0,20.833333333333332,18.0,19.0,20.0,20.5,14.0,14.0,2016-10-10 20:20:00,4.622409184253019,20:20:00,1.0
2016-10-10,0.0,28.0,20.833333333333332,18.0,19.0,20.0,20.5,14.0,14.0,2016-10-10 20:40:00,4.622409184253019,20:40:00,1.0
2016-10-10,0.0,28.0,20.833333333333332,18.0,19.0,20.0,20.5,14.0,14.0,2016-10-10 21:00:00,4.622409184253019,21:00:00,1.0
2016-10-10,0.0,28.0,20.833333333333332,18.0,19.0,20.0,20.5,14.0,14.0,2016-10-10 21:20:00,4.622409184253019,21:20:00,1.0
2016-10-10,0.0,28.0,20.833333333333332,18.0,19.0,20.0,20.5,14.0,14.0,2016-10-10 21:40:00,4.622409184253019,21:40:00,1.0
2016-10-10,0.0,22.0,16.333333333333332,15.333333333333334,16.0,12.0,16.5,8.0,14.0,2016-10-10 22:00:00,4.844240566555987,22:00:00,1.0
2016-10-10,0.0,22.0,16.333333333333332,15.333333333333334,16.0,12.0,16.5,8.0,14.0,2016-10-10 22:20:00,4.844240566555987,22:20:00,1.0
2016-10-10,0.0,22.0,16.333333333333332,15.333333333333334,16.0,12.0,16.5,8.0,14.0,2016-10-10 22:40:00,4.844240566555987,22:40:00,1.0
2016-10-10,0.0,22.0,16.333333333333332,15.333333333333334,16.0,12.0,16.5,8.0,14.0,2016-10-10 23:00:00,4.844240566555987,23:00:00,1.0
2016-10-10,0.0,22.0,16.333333333333332,15.333333333333334,16.0,12.0,16.5,8.0,14.0,2016-10-10 23:20:00,4.844240566555987,23:20:00,1.0
2016-10-10,0.0,22.0,16.333333333333332,15.333333333333334,16.0,12.0,16.5,8.0,14.0,2016-10-10 23:40:00,4.844240566555987,23:40:00,1.0
2016-10-11,0.0,11.0,6.5,6.0,4.0,4.5,5.0,4.0,7.0,2016-10-11 00:00:00,2.8106938645110393,00:00:00,1.0
2016-10-11,0.0,11.0,6.5,6.0,4.0,4.5,5.0,4.0,7.0,2016-10-11 00:20:00,2.8106938645110393,00:20:00,1.0
2016-10-11,0.0,11.0,6.5,6.0,4.0,4.5,5.0,4.0,7.0,2016-10-11 00:40:00,2.8106938645110393,00:40:00,1.0
2016-10-11,0.0,11.0,6.5,6.0,4.0,4.5,5.0,4.0,7.0,2016-10-11 01:00:00,2.8106938645110393,01:00:00,1.0
2016-10-11,0.0,11.0,6.5,6.0,4.0,4.5,5.0,4.0,7.0,2016-10-11 01:20:00,2.8106938645110393,01:20:00,1.0
2016-10-11,0.0,11.0,6.5,6.0,4.0,4.5,5.0,4.0,7.0,2016-10-11 01:40:00,2.8106938645110393,01:40:00,1.0
2016-10-11,0.0,14.0,9.5,7.0,4.0,7.5,10.5,4.0,10.0,2016-10-11 02:00:00,3.7815340802378077,02:00:00,1.0
2016-10-11,0.0,14.0,9.5,7.0,4.0,7.5,10.5,4.0,10.0,2016-10-11 02:20:00,3.7815340802378077,02:20:00,1.0
2016-10-11,0.0,14.0,9.5,7.0,4.0,7.5,10.5,4.0,10.0,2016-10-11 02:40:00,3.7815340802378077,02:40:00,1.0
2016-10-11,0.0,14.0,9.5,7.0,4.0,7.5,10.5,4.0,10.0,2016-10-11 03:00:00,3.7815340802378077,03:00:00,1.0
2016-10-11,0.0,14.0,9.5,7.0,4.0,7.5,10.5,4.0,10.0,2016-10-11 03:20:00,3.7815340802378077,03:20:00,1.0
2016-10-11,0.0,14.0,9.5,7.0,4.0,7.5,10.5,4.0,10.0,2016-10-11 03:40:00,3.7815340802378077,03:40:00,1.0
2016-10-11,0.0,12.0,5.833333333333333,4.666666666666667,3.0,4.0,5.5,3.0,9.0,2016-10-11 04:00:00,3.3115957885386114,04:00:00,1.0
2016-10-11,0.0,12.0,5.833333333333333,4.666666666666667,3.0,4.0,5.5,3.0,9.0,2016-10-11 04:20:00,3.3115957885386114,04:20:00,1.0
2016-10-11,0.0,12.0,5.833333333333333,4.666666666666667,3.0,4.0,5.5,3.0,9.0,2016-10-11 04:40:00,3.3115957885386114,04:40:00,1.0
2016-10-11,0.0,12.0,5.833333333333333,4.666666666666667,3.0,4.0,5.5,3.0,9.0,2016-10-11 05:00:00,3.3115957885386114,05:00:00,1.0
2016-10-11,0.0,12.0,5.833333333333333,4.666666666666667,3.0,4.0,5.5,3.0,9.0,2016-10-11 05:20:00,3.3115957885386114,05:20:00,1.0
2016-10-11,0.0,12.0,5.833333333333333,4.666666666666667,3.0,4.0,5.5,3.0,9.0,2016-10-11 05:40:00,3.3115957885386114,05:40:00,1.0
2016-10-11,0.0,15.0,10.333333333333334,7.666666666666667,6.0,8.5,11.5,6.0,9.0,2016-10-11 06:00:00,3.6147844564602556,06:00:00,1.0
2016-10-11,0.0,15.0,10.333333333333334,7.666666666666667,6.0,8.5,11.5,6.0,9.0,2016-10-11 06:20:00,3.6147844564602556,06:20:00,1.0
2016-10-11,0.0,15.0,10.333333333333334,7.666666666666667,6.0,8.5,11.5,6.0,9.0,2016-10-11 06:40:00,3.6147844564602556,06:40:00,1.0
2016-10-11,0.0,15.0,10.333333333333334,7.666666666666667,6.0,8.5,11.5,6.0,9.0,2016-10-11 07:00:00,3.6147844564602556,07:00:00,1.0
2016-10-11,0.0,15.0,10.333333333333334,7.666666666666667,6.0,8.5,11.5,6.0,9.0,2016-10-11 07:20:00,3.6147844564602556,07:20:00,1.0
2016-10-11,0.0,15.0,10.333333333333334,7.666666666666667,6.0,8.5,11.5,6.0,9.0,2016-10-11 07:40:00,3.6147844564602556,07:40:00,1.0
2016-10-11,0.0,52.0,29.166666666666668,40.666666666666664,52.0,46.0,28.0,9.0,43.0,2016-10-11 08:00:00,15.367715076310684,08:00:00,1.0
2016-10-11,0.0,52.0,29.166666666666668,40.666666666666664,52.0,46.0,28.0,9.0,43.0,2016-10-11 08:20:00,15.367715076310684,08:20:00,1.0
2016-10-11,0.0,52.0,29.166666666666668,40.666666666666664,52.0,46.0,28.0,9.0,43.0,2016-10-11 08:40:00,15.367715076310684,08:40:00,1.0
2016-10-11,0.0,52.0,29.166666666666668,40.666666666666664,52.0,46.0,28.0,9.0,43.0,2016-10-11 09:00:00,15.367715076310684,09:00:00,1.0
