tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,max,mean,mean_1h,mean_20,mean_40,median,min,range,satrt_time,std
3.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",0.0,16.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,2535,162,54,63,3,21,18.0,13.5,15.333333333333336,12.0,15.0,13.5,8.0,10.0,2016-09-22 04:20:00,3.5637059362410923
3.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",1.0,5.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,2535,162,54,63,3,21,6.0,4.5,3.6666666666666665,2.0,3.0,5.0,2.0,4.0,2016-09-22 04:20:00,1.3784048752090219
2.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",0.0,0.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,384,42,14,18,1,6,,,,,,,,,2016-09-22 04:20:00,
3.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",0.0,10.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2535,162,54,63,3,21,18.0,13.5,15.333333333333336,12.0,15.0,13.5,8.0,10.0,2016-09-22 04:40:00,3.5637059362410923
3.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",1.0,5.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2535,162,54,63,3,21,6.0,4.5,3.6666666666666665,2.0,3.0,5.0,2.0,4.0,2016-09-22 04:40:00,1.3784048752090219
1.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",0.0,11.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2371,150,50,63,2,21,10.0,7.166666666666668,7.0,6.0,7.0,7.5,4.0,6.0,2016-09-22 04:40:00,2.0412414523193148
1.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",1.0,22.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2371,150,50,63,2,21,15.0,10.0,12.333333333333336,13.0,14.0,10.0,4.0,11.0,2016-09-22 04:40:00,3.898717737923585
2.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",0.0,0.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,384,42,14,18,1,6,,,,,,,,,2016-09-22 04:40:00,
2.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0.0,18.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,384,42,14,18,1,6,,,,,,,,,2016-09-22 05:00:00,
1.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0.0,5.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2371,150,50,63,2,21,10.0,7.166666666666668,7.0,6.0,7.0,7.5,4.0,6.0,2016-09-22 05:00:00,2.0412414523193148
1.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",1.0,27.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2371,150,50,63,2,21,15.0,10.0,12.333333333333336,13.0,14.0,10.0,4.0,11.0,2016-09-22 05:00:00,3.898717737923585
3.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0.0,16.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2535,162,54,63,3,21,18.0,13.5,15.333333333333336,12.0,15.0,13.5,8.0,10.0,2016-09-22 05:00:00,3.5637059362410923
3.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",1.0,14.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2535,162,54,63,3,21,6.0,4.5,3.6666666666666665,2.0,3.0,5.0,2.0,4.0,2016-09-22 05:00:00,1.3784048752090219
3.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,20.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2535,162,54,63,3,21,18.0,13.5,15.333333333333336,12.0,15.0,13.5,8.0,10.0,2016-09-22 05:20:00,3.5637059362410923
3.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",1.0,9.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2535,162,54,63,3,21,6.0,4.5,3.6666666666666665,2.0,3.0,5.0,2.0,4.0,2016-09-22 05:20:00,1.3784048752090219
2.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,20.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,384,42,14,18,1,6,,,,,,,,,2016-09-22 05:20:00,
1.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,2.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2371,150,50,63,2,21,10.0,7.166666666666668,7.0,6.0,7.0,7.5,4.0,6.0,2016-09-22 05:20:00,2.0412414523193148
1.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",1.0,27.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2371,150,50,63,2,21,15.0,10.0,12.333333333333336,13.0,14.0,10.0,4.0,11.0,2016-09-22 05:20:00,3.898717737923585
2.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,21.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,384,42,14,18,1,6,,,,,,,,,2016-09-22 05:40:00,
3.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,24.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2535,162,54,63,3,21,18.0,13.5,15.333333333333336,12.0,15.0,13.5,8.0,10.0,2016-09-22 05:40:00,3.5637059362410923
3.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",1.0,10.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2535,162,54,63,3,21,6.0,4.5,3.6666666666666665,2.0,3.0,5.0,2.0,4.0,2016-09-22 05:40:00,1.3784048752090219
1.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,3.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2371,150,50,63,2,21,10.0,7.166666666666668,7.0,6.0,7.0,7.5,4.0,6.0,2016-09-22 05:40:00,2.0412414523193148
1.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",1.0,39.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2371,150,50,63,2,21,15.0,10.0,12.333333333333336,13.0,14.0,10.0,4.0,11.0,2016-09-22 05:40:00,3.898717737923585
3.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,26.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2535,162,54,63,3,21,24.0,16.166666666666668,20.0,24.0,22.0,16.0,10.0,14.0,2016-09-22 06:00:00,5.307227776030219
3.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",1.0,33.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2535,162,54,63,3,21,14.0,8.5,11.0,10.0,9.5,8.5,5.0,9.0,2016-09-22 06:00:00,3.3911649915626336
2.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,30.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,384,42,14,18,1,6,21.0,19.666666666666668,,,,20.0,18.0,3.0,2016-09-22 06:00:00,1.5275252316519463
1.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,6.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2371,150,50,63,2,21,11.0,5.833333333333332,3.333333333333333,3.0,2.5,4.5,2.0,9.0,2016-09-22 06:00:00,3.763863263545405
1.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",1.0,42.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2371,150,50,63,2,21,39.0,24.66666666666667,31.0,39.0,33.0,24.5,12.0,27.0,2016-09-22 06:00:00,8.914407813571618
3.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,33.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2535,162,54,63,3,21,24.0,16.166666666666668,20.0,24.0,22.0,16.0,10.0,14.0,2016-09-22 06:20:00,5.307227776030219
3.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",1.0,37.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2535,162,54,63,3,21,14.0,8.5,11.0,10.0,9.5,8.5,5.0,9.0,2016-09-22 06:20:00,3.3911649915626336
1.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,10.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2371,150,50,63,2,21,11.0,5.833333333333332,3.333333333333333,3.0,2.5,4.5,2.0,9.0,2016-09-22 06:20:00,3.763863263545405
1.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",1.0,61.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2371,150,50,63,2,21,39.0,24.66666666666667,31.0,39.0,33.0,24.5,12.0,27.0,2016-09-22 06:20:00,8.914407813571618
2.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,31.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,384,42,14,18,1,6,21.0,19.666666666666668,,,,20.0,18.0,3.0,2016-09-22 06:20:00,1.5275252316519463
2.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,38.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,384,42,14,18,1,6,21.0,19.666666666666668,,,,20.0,18.0,3.0,2016-09-22 06:40:00,1.5275252316519463
3.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,100.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2535,162,54,63,3,21,24.0,16.166666666666668,20.0,24.0,22.0,16.0,10.0,14.0,2016-09-22 06:40:00,5.307227776030219
3.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",1.0,50.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2535,162,54,63,3,21,14.0,8.5,11.0,10.0,9.5,8.5,5.0,9.0,2016-09-22 06:40:00,3.3911649915626336
1.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,36.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2371,150,50,63,2,21,11.0,5.833333333333332,3.333333333333333,3.0,2.5,4.5,2.0,9.0,2016-09-22 06:40:00,3.763863263545405
1.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",1.0,60.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2371,150,50,63,2,21,39.0,24.66666666666667,31.0,39.0,33.0,24.5,12.0,27.0,2016-09-22 06:40:00,8.914407813571618
1.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,28.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2371,150,50,63,2,21,11.0,5.833333333333332,3.333333333333333,3.0,2.5,4.5,2.0,9.0,2016-09-22 07:00:00,3.763863263545405
1.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",1.0,79.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2371,150,50,63,2,21,39.0,24.66666666666667,31.0,39.0,33.0,24.5,12.0,27.0,2016-09-22 07:00:00,8.914407813571618
2.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,72.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,384,42,14,18,1,6,21.0,19.666666666666668,,,,20.0,18.0,3.0,2016-09-22 07:00:00,1.5275252316519463
3.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,122.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2535,162,54,63,3,21,24.0,16.166666666666668,20.0,24.0,22.0,16.0,10.0,14.0,2016-09-22 07:00:00,5.307227776030219
3.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",1.0,63.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2535,162,54,63,3,21,14.0,8.5,11.0,10.0,9.5,8.5,5.0,9.0,2016-09-22 07:00:00,3.3911649915626336
3.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,112.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2535,162,54,63,3,21,24.0,16.166666666666668,20.0,24.0,22.0,16.0,10.0,14.0,2016-09-22 07:20:00,5.307227776030219
3.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",1.0,88.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2535,162,54,63,3,21,14.0,8.5,11.0,10.0,9.5,8.5,5.0,9.0,2016-09-22 07:20:00,3.3911649915626336
2.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,79.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,384,42,14,18,1,6,21.0,19.666666666666668,,,,20.0,18.0,3.0,2016-09-22 07:20:00,1.5275252316519463
1.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,40.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2371,150,50,63,2,21,11.0,5.833333333333332,3.333333333333333,3.0,2.5,4.5,2.0,9.0,2016-09-22 07:20:00,3.763863263545405
1.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",1.0,96.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2371,150,50,63,2,21,39.0,24.66666666666667,31.0,39.0,33.0,24.5,12.0,27.0,2016-09-22 07:20:00,8.914407813571618
3.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,134.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2535,162,54,63,3,21,24.0,16.166666666666668,20.0,24.0,22.0,16.0,10.0,14.0,2016-09-22 07:40:00,5.307227776030219
3.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",1.0,93.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2535,162,54,63,3,21,14.0,8.5,11.0,10.0,9.5,8.5,5.0,9.0,2016-09-22 07:40:00,3.3911649915626336
2.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,100.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,384,42,14,18,1,6,21.0,19.666666666666668,,,,20.0,18.0,3.0,2016-09-22 07:40:00,1.5275252316519463
1.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,34.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2371,150,50,63,2,21,11.0,5.833333333333332,3.333333333333333,3.0,2.5,4.5,2.0,9.0,2016-09-22 07:40:00,3.763863263545405
1.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",1.0,100.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2371,150,50,63,2,21,39.0,24.66666666666667,31.0,39.0,33.0,24.5,12.0,27.0,2016-09-22 07:40:00,8.914407813571618
3.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,164.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2535,162,54,63,3,21,134.0,87.83333333333331,122.66666666666669,134.0,123.0,106.0,26.0,108.0,2016-09-22 08:00:00,46.6065088444379
3.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",1.0,121.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2535,162,54,63,3,21,93.0,60.66666666666666,81.33333333333333,93.0,90.5,56.5,33.0,60.0,2016-09-22 08:00:00,25.445366310325863
1.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,50.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2371,150,50,63,2,21,40.0,25.66666666666667,34.0,34.0,37.0,31.0,6.0,34.0,2016-09-22 08:00:00,14.278188493876481
1.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",1.0,106.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2371,150,50,63,2,21,100.0,73.0,91.66666666666669,100.0,98.0,70.0,42.0,58.0,2016-09-22 08:00:00,22.662744758744477
2.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,108.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,384,42,14,18,1,6,100.0,58.33333333333334,83.66666666666667,100.0,89.5,55.0,30.0,70.0,2016-09-22 08:00:00,29.371187695880923
2.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,110.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,384,42,14,18,1,6,100.0,58.33333333333334,83.66666666666667,100.0,89.5,55.0,30.0,70.0,2016-09-22 08:20:00,29.371187695880923
1.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,58.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,2371,150,50,63,2,21,40.0,25.66666666666667,34.0,34.0,37.0,31.0,6.0,34.0,2016-09-22 08:20:00,14.278188493876481
1.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",1.0,98.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,2371,150,50,63,2,21,100.0,73.0,91.66666666666669,100.0,98.0,70.0,42.0,58.0,2016-09-22 08:20:00,22.662744758744477
3.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,160.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,2535,162,54,63,3,21,134.0,87.83333333333331,122.66666666666669,134.0,123.0,106.0,26.0,108.0,2016-09-22 08:20:00,46.6065088444379
3.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",1.0,127.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,2535,162,54,63,3,21,93.0,60.66666666666666,81.33333333333333,93.0,90.5,56.5,33.0,60.0,2016-09-22 08:20:00,25.445366310325863
1.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0.0,51.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26,2371,150,50,63,2,21,40.0,25.66666666666667,34.0,34.0,37.0,31.0,6.0,34.0,2016-09-22 08:40:00,14.278188493876481
1.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",1.0,111.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26,2371,150,50,63,2,21,100.0,73.0,91.66666666666669,100.0,98.0,70.0,42.0,58.0,2016-09-22 08:40:00,22.662744758744477
2.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0.0,101.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26,384,42,14,18,1,6,100.0,58.33333333333334,83.66666666666667,100.0,89.5,55.0,30.0,70.0,2016-09-22 08:40:00,29.371187695880923
3.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0.0,172.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26,2535,162,54,63,3,21,134.0,87.83333333333331,122.66666666666669,134.0,123.0,106.0,26.0,108.0,2016-09-22 08:40:00,46.6065088444379
3.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",1.0,136.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26,2535,162,54,63,3,21,93.0,60.66666666666666,81.33333333333333,93.0,90.5,56.5,33.0,60.0,2016-09-22 08:40:00,25.445366310325863
1.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0.0,43.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27,2371,150,50,63,2,21,40.0,25.66666666666667,34.0,34.0,37.0,31.0,6.0,34.0,2016-09-22 09:00:00,14.278188493876481
1.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",1.0,123.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27,2371,150,50,63,2,21,100.0,73.0,91.66666666666669,100.0,98.0,70.0,42.0,58.0,2016-09-22 09:00:00,22.662744758744477
2.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0.0,96.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27,384,42,14,18,1,6,100.0,58.33333333333334,83.66666666666667,100.0,89.5,55.0,30.0,70.0,2016-09-22 09:00:00,29.371187695880923
3.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0.0,151.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27,2535,162,54,63,3,21,134.0,87.83333333333331,122.66666666666669,134.0,123.0,106.0,26.0,108.0,2016-09-22 09:00:00,46.6065088444379
3.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",1.0,116.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27,2535,162,54,63,3,21,93.0,60.66666666666666,81.33333333333333,93.0,90.5,56.5,33.0,60.0,2016-09-22 09:00:00,25.445366310325863
2.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0.0,81.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28,384,42,14,18,1,6,100.0,58.33333333333334,83.66666666666667,100.0,89.5,55.0,30.0,70.0,2016-09-22 09:20:00,29.371187695880923
3.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0.0,132.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28,2535,162,54,63,3,21,134.0,87.83333333333331,122.66666666666669,134.0,123.0,106.0,26.0,108.0,2016-09-22 09:20:00,46.6065088444379
3.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",1.0,110.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28,2535,162,54,63,3,21,93.0,60.66666666666666,81.33333333333333,93.0,90.5,56.5,33.0,60.0,2016-09-22 09:20:00,25.445366310325863
1.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0.0,52.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28,2371,150,50,63,2,21,40.0,25.66666666666667,34.0,34.0,37.0,31.0,6.0,34.0,2016-09-22 09:20:00,14.278188493876481
1.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",1.0,107.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28,2371,150,50,63,2,21,100.0,73.0,91.66666666666669,100.0,98.0,70.0,42.0,58.0,2016-09-22 09:20:00,22.662744758744477
3.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0.0,101.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29,2535,162,54,63,3,21,134.0,87.83333333333331,122.66666666666669,134.0,123.0,106.0,26.0,108.0,2016-09-22 09:40:00,46.6065088444379
3.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",1.0,96.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29,2535,162,54,63,3,21,93.0,60.66666666666666,81.33333333333333,93.0,90.5,56.5,33.0,60.0,2016-09-22 09:40:00,25.445366310325863
1.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0.0,59.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29,2371,150,50,63,2,21,40.0,25.66666666666667,34.0,34.0,37.0,31.0,6.0,34.0,2016-09-22 09:40:00,14.278188493876481
1.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",1.0,110.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29,2371,150,50,63,2,21,100.0,73.0,91.66666666666669,100.0,98.0,70.0,42.0,58.0,2016-09-22 09:40:00,22.662744758744477
2.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0.0,65.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29,384,42,14,18,1,6,100.0,58.33333333333334,83.66666666666667,100.0,89.5,55.0,30.0,70.0,2016-09-22 09:40:00,29.371187695880923
1.0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",0.0,47.0,2016-09-22 10:00:00,2016-09-22,10:00:00,4,0,0,0,1,0,0,0,0,9,22,10,0,30,2371,150,50,63,2,21,59.0,52.16666666666666,51.33333333333334,59.0,55.5,51.5,43.0,16.0,2016-09-22 10:00:00,5.845225972250061
