tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label
3.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,20.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16
3.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",1.0,9.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16
2.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,20.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16
1.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,2.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16
1.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",1.0,27.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16
2.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,21.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17
3.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,24.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17
3.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",1.0,10.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17
1.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,3.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17
1.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",1.0,39.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17
3.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,26.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18
3.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",1.0,33.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18
2.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,30.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18
1.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,6.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18
1.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",1.0,42.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18
3.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,33.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19
3.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",1.0,37.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19
1.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,10.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19
1.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",1.0,61.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19
2.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,31.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19
2.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,38.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20
3.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,100.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20
3.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",1.0,50.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20
1.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,36.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20
1.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",1.0,60.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20
1.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,28.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21
1.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",1.0,79.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21
2.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,72.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21
3.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,122.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21
3.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",1.0,63.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21
3.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,112.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22
3.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",1.0,88.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22
2.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,79.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22
1.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,40.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22
1.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",1.0,96.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22
3.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,134.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23
3.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",1.0,93.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23
2.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,100.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23
1.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,34.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23
1.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",1.0,100.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23
3.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,164.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24
3.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",1.0,121.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24
1.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,50.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24
1.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",1.0,106.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24
2.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,108.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24
2.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,110.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25
1.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,58.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25
1.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",1.0,98.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25
3.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,160.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25
3.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",1.0,127.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25
1.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0.0,51.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26
1.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",1.0,111.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26
2.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0.0,101.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26
3.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0.0,172.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26
3.0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",1.0,136.0,2016-09-22 08:40:00,2016-09-22,08:40:00,4,0,0,0,1,0,0,0,0,9,22,8,40,26
1.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0.0,43.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27
1.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",1.0,123.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27
2.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0.0,96.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27
3.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0.0,151.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27
3.0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",1.0,116.0,2016-09-22 09:00:00,2016-09-22,09:00:00,4,0,0,0,1,0,0,0,0,9,22,9,0,27
2.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0.0,81.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28
3.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0.0,132.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28
3.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",1.0,110.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28
1.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0.0,52.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28
1.0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",1.0,107.0,2016-09-22 09:20:00,2016-09-22,09:20:00,4,0,0,0,1,0,0,0,0,9,22,9,20,28
3.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0.0,101.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29
3.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",1.0,96.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29
1.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0.0,59.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29
1.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",1.0,110.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29
2.0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0.0,65.0,2016-09-22 09:40:00,2016-09-22,09:40:00,4,0,0,0,1,0,0,0,0,9,22,9,40,29
1.0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",0.0,47.0,2016-09-22 10:00:00,2016-09-22,10:00:00,4,0,0,0,1,0,0,0,0,9,22,10,0,30
1.0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",1.0,98.0,2016-09-22 10:00:00,2016-09-22,10:00:00,4,0,0,0,1,0,0,0,0,9,22,10,0,30
3.0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",0.0,92.0,2016-09-22 10:00:00,2016-09-22,10:00:00,4,0,0,0,1,0,0,0,0,9,22,10,0,30
3.0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",1.0,82.0,2016-09-22 10:00:00,2016-09-22,10:00:00,4,0,0,0,1,0,0,0,0,9,22,10,0,30
2.0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",0.0,83.0,2016-09-22 10:00:00,2016-09-22,10:00:00,4,0,0,0,1,0,0,0,0,9,22,10,0,30
2.0,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",0.0,48.0,2016-09-22 10:20:00,2016-09-22,10:20:00,4,0,0,0,1,0,0,0,0,9,22,10,20,31
3.0,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",0.0,112.0,2016-09-22 10:20:00,2016-09-22,10:20:00,4,0,0,0,1,0,0,0,0,9,22,10,20,31
3.0,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",1.0,91.0,2016-09-22 10:20:00,2016-09-22,10:20:00,4,0,0,0,1,0,0,0,0,9,22,10,20,31
1.0,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",0.0,49.0,2016-09-22 10:20:00,2016-09-22,10:20:00,4,0,0,0,1,0,0,0,0,9,22,10,20,31
1.0,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",1.0,106.0,2016-09-22 10:20:00,2016-09-22,10:20:00,4,0,0,0,1,0,0,0,0,9,22,10,20,31
1.0,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",0.0,43.0,2016-09-22 10:40:00,2016-09-22,10:40:00,4,0,0,0,1,0,0,0,0,9,22,10,40,32
1.0,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",1.0,85.0,2016-09-22 10:40:00,2016-09-22,10:40:00,4,0,0,0,1,0,0,0,0,9,22,10,40,32
2.0,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",0.0,44.0,2016-09-22 10:40:00,2016-09-22,10:40:00,4,0,0,0,1,0,0,0,0,9,22,10,40,32
3.0,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",0.0,100.0,2016-09-22 10:40:00,2016-09-22,10:40:00,4,0,0,0,1,0,0,0,0,9,22,10,40,32
3.0,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",1.0,102.0,2016-09-22 10:40:00,2016-09-22,10:40:00,4,0,0,0,1,0,0,0,0,9,22,10,40,32
1.0,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",0.0,27.0,2016-09-22 11:00:00,2016-09-22,11:00:00,4,0,0,0,1,0,0,0,0,9,22,11,0,33
1.0,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",1.0,76.0,2016-09-22 11:00:00,2016-09-22,11:00:00,4,0,0,0,1,0,0,0,0,9,22,11,0,33
2.0,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",0.0,60.0,2016-09-22 11:00:00,2016-09-22,11:00:00,4,0,0,0,1,0,0,0,0,9,22,11,0,33
3.0,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",0.0,87.0,2016-09-22 11:00:00,2016-09-22,11:00:00,4,0,0,0,1,0,0,0,0,9,22,11,0,33
3.0,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",1.0,64.0,2016-09-22 11:00:00,2016-09-22,11:00:00,4,0,0,0,1,0,0,0,0,9,22,11,0,33
1.0,"[2016-09-22 11:20:00,2016-09-22 11:40:00)",0.0,35.0,2016-09-22 11:20:00,2016-09-22,11:20:00,4,0,0,0,1,0,0,0,0,9,22,11,20,34
1.0,"[2016-09-22 11:20:00,2016-09-22 11:40:00)",1.0,85.0,2016-09-22 11:20:00,2016-09-22,11:20:00,4,0,0,0,1,0,0,0,0,9,22,11,20,34
2.0,"[2016-09-22 11:20:00,2016-09-22 11:40:00)",0.0,52.0,2016-09-22 11:20:00,2016-09-22,11:20:00,4,0,0,0,1,0,0,0,0,9,22,11,20,34
3.0,"[2016-09-22 11:20:00,2016-09-22 11:40:00)",0.0,107.0,2016-09-22 11:20:00,2016-09-22,11:20:00,4,0,0,0,1,0,0,0,0,9,22,11,20,34
3.0,"[2016-09-22 11:20:00,2016-09-22 11:40:00)",1.0,72.0,2016-09-22 11:20:00,2016-09-22,11:20:00,4,0,0,0,1,0,0,0,0,9,22,11,20,34
2.0,"[2016-09-22 11:40:00,2016-09-22 12:00:00)",0.0,45.0,2016-09-22 11:40:00,2016-09-22,11:40:00,4,0,0,0,1,0,0,0,0,9,22,11,40,35
3.0,"[2016-09-22 11:40:00,2016-09-22 12:00:00)",0.0,91.0,2016-09-22 11:40:00,2016-09-22,11:40:00,4,0,0,0,1,0,0,0,0,9,22,11,40,35
3.0,"[2016-09-22 11:40:00,2016-09-22 12:00:00)",1.0,62.0,2016-09-22 11:40:00,2016-09-22,11:40:00,4,0,0,0,1,0,0,0,0,9,22,11,40,35
1.0,"[2016-09-22 11:40:00,2016-09-22 12:00:00)",0.0,49.0,2016-09-22 11:40:00,2016-09-22,11:40:00,4,0,0,0,1,0,0,0,0,9,22,11,40,35
1.0,"[2016-09-22 11:40:00,2016-09-22 12:00:00)",1.0,84.0,2016-09-22 11:40:00,2016-09-22,11:40:00,4,0,0,0,1,0,0,0,0,9,22,11,40,35
3.0,"[2016-09-22 12:00:00,2016-09-22 12:20:00)",0.0,75.0,2016-09-22 12:00:00,2016-09-22,12:00:00,4,0,0,0,1,0,0,0,0,9,22,12,0,36
3.0,"[2016-09-22 12:00:00,2016-09-22 12:20:00)",1.0,88.0,2016-09-22 12:00:00,2016-09-22,12:00:00,4,0,0,0,1,0,0,0,0,9,22,12,0,36
1.0,"[2016-09-22 12:00:00,2016-09-22 12:20:00)",0.0,34.0,2016-09-22 12:00:00,2016-09-22,12:00:00,4,0,0,0,1,0,0,0,0,9,22,12,0,36
1.0,"[2016-09-22 12:00:00,2016-09-22 12:20:00)",1.0,105.0,2016-09-22 12:00:00,2016-09-22,12:00:00,4,0,0,0,1,0,0,0,0,9,22,12,0,36
2.0,"[2016-09-22 12:00:00,2016-09-22 12:20:00)",0.0,63.0,2016-09-22 12:00:00,2016-09-22,12:00:00,4,0,0,0,1,0,0,0,0,9,22,12,0,36
3.0,"[2016-09-22 12:20:00,2016-09-22 12:40:00)",0.0,91.0,2016-09-22 12:20:00,2016-09-22,12:20:00,4,0,0,0,1,0,0,0,0,9,22,12,20,37
3.0,"[2016-09-22 12:20:00,2016-09-22 12:40:00)",1.0,107.0,2016-09-22 12:20:00,2016-09-22,12:20:00,4,0,0,0,1,0,0,0,0,9,22,12,20,37
1.0,"[2016-09-22 12:20:00,2016-09-22 12:40:00)",0.0,43.0,2016-09-22 12:20:00,2016-09-22,12:20:00,4,0,0,0,1,0,0,0,0,9,22,12,20,37
1.0,"[2016-09-22 12:20:00,2016-09-22 12:40:00)",1.0,91.0,2016-09-22 12:20:00,2016-09-22,12:20:00,4,0,0,0,1,0,0,0,0,9,22,12,20,37
2.0,"[2016-09-22 12:20:00,2016-09-22 12:40:00)",0.0,61.0,2016-09-22 12:20:00,2016-09-22,12:20:00,4,0,0,0,1,0,0,0,0,9,22,12,20,37
2.0,"[2016-09-22 12:40:00,2016-09-22 13:00:00)",0.0,59.0,2016-09-22 12:40:00,2016-09-22,12:40:00,4,0,0,0,1,0,0,0,0,9,22,12,40,38
1.0,"[2016-09-22 12:40:00,2016-09-22 13:00:00)",0.0,41.0,2016-09-22 12:40:00,2016-09-22,12:40:00,4,0,0,0,1,0,0,0,0,9,22,12,40,38
1.0,"[2016-09-22 12:40:00,2016-09-22 13:00:00)",1.0,98.0,2016-09-22 12:40:00,2016-09-22,12:40:00,4,0,0,0,1,0,0,0,0,9,22,12,40,38
3.0,"[2016-09-22 12:40:00,2016-09-22 13:00:00)",0.0,101.0,2016-09-22 12:40:00,2016-09-22,12:40:00,4,0,0,0,1,0,0,0,0,9,22,12,40,38
3.0,"[2016-09-22 12:40:00,2016-09-22 13:00:00)",1.0,92.0,2016-09-22 12:40:00,2016-09-22,12:40:00,4,0,0,0,1,0,0,0,0,9,22,12,40,38
1.0,"[2016-09-22 13:00:00,2016-09-22 13:20:00)",0.0,46.0,2016-09-22 13:00:00,2016-09-22,13:00:00,4,0,0,0,1,0,0,0,0,9,22,13,0,39
1.0,"[2016-09-22 13:00:00,2016-09-22 13:20:00)",1.0,96.0,2016-09-22 13:00:00,2016-09-22,13:00:00,4,0,0,0,1,0,0,0,0,9,22,13,0,39
2.0,"[2016-09-22 13:00:00,2016-09-22 13:20:00)",0.0,59.0,2016-09-22 13:00:00,2016-09-22,13:00:00,4,0,0,0,1,0,0,0,0,9,22,13,0,39
3.0,"[2016-09-22 13:00:00,2016-09-22 13:20:00)",0.0,106.0,2016-09-22 13:00:00,2016-09-22,13:00:00,4,0,0,0,1,0,0,0,0,9,22,13,0,39
3.0,"[2016-09-22 13:00:00,2016-09-22 13:20:00)",1.0,78.0,2016-09-22 13:00:00,2016-09-22,13:00:00,4,0,0,0,1,0,0,0,0,9,22,13,0,39
1.0,"[2016-09-22 13:20:00,2016-09-22 13:40:00)",0.0,64.0,2016-09-22 13:20:00,2016-09-22,13:20:00,4,0,0,0,1,0,0,0,0,9,22,13,20,40
1.0,"[2016-09-22 13:20:00,2016-09-22 13:40:00)",1.0,103.0,2016-09-22 13:20:00,2016-09-22,13:20:00,4,0,0,0,1,0,0,0,0,9,22,13,20,40
3.0,"[2016-09-22 13:20:00,2016-09-22 13:40:00)",0.0,98.0,2016-09-22 13:20:00,2016-09-22,13:20:00,4,0,0,0,1,0,0,0,0,9,22,13,20,40
3.0,"[2016-09-22 13:20:00,2016-09-22 13:40:00)",1.0,98.0,2016-09-22 13:20:00,2016-09-22,13:20:00,4,0,0,0,1,0,0,0,0,9,22,13,20,40
2.0,"[2016-09-22 13:20:00,2016-09-22 13:40:00)",0.0,76.0,2016-09-22 13:20:00,2016-09-22,13:20:00,4,0,0,0,1,0,0,0,0,9,22,13,20,40
1.0,"[2016-09-22 13:40:00,2016-09-22 14:00:00)",0.0,41.0,2016-09-22 13:40:00,2016-09-22,13:40:00,4,0,0,0,1,0,0,0,0,9,22,13,40,41
1.0,"[2016-09-22 13:40:00,2016-09-22 14:00:00)",1.0,120.0,2016-09-22 13:40:00,2016-09-22,13:40:00,4,0,0,0,1,0,0,0,0,9,22,13,40,41
3.0,"[2016-09-22 13:40:00,2016-09-22 14:00:00)",0.0,102.0,2016-09-22 13:40:00,2016-09-22,13:40:00,4,0,0,0,1,0,0,0,0,9,22,13,40,41
3.0,"[2016-09-22 13:40:00,2016-09-22 14:00:00)",1.0,115.0,2016-09-22 13:40:00,2016-09-22,13:40:00,4,0,0,0,1,0,0,0,0,9,22,13,40,41
2.0,"[2016-09-22 13:40:00,2016-09-22 14:00:00)",0.0,75.0,2016-09-22 13:40:00,2016-09-22,13:40:00,4,0,0,0,1,0,0,0,0,9,22,13,40,41
1.0,"[2016-09-22 14:00:00,2016-09-22 14:20:00)",0.0,58.0,2016-09-22 14:00:00,2016-09-22,14:00:00,4,0,0,0,1,0,0,0,0,9,22,14,0,42
1.0,"[2016-09-22 14:00:00,2016-09-22 14:20:00)",1.0,73.0,2016-09-22 14:00:00,2016-09-22,14:00:00,4,0,0,0,1,0,0,0,0,9,22,14,0,42
2.0,"[2016-09-22 14:00:00,2016-09-22 14:20:00)",0.0,61.0,2016-09-22 14:00:00,2016-09-22,14:00:00,4,0,0,0,1,0,0,0,0,9,22,14,0,42
3.0,"[2016-09-22 14:00:00,2016-09-22 14:20:00)",0.0,133.0,2016-09-22 14:00:00,2016-09-22,14:00:00,4,0,0,0,1,0,0,0,0,9,22,14,0,42
3.0,"[2016-09-22 14:00:00,2016-09-22 14:20:00)",1.0,83.0,2016-09-22 14:00:00,2016-09-22,14:00:00,4,0,0,0,1,0,0,0,0,9,22,14,0,42
3.0,"[2016-09-22 14:20:00,2016-09-22 14:40:00)",0.0,104.0,2016-09-22 14:20:00,2016-09-22,14:20:00,4,0,0,0,1,0,0,0,0,9,22,14,20,43
3.0,"[2016-09-22 14:20:00,2016-09-22 14:40:00)",1.0,78.0,2016-09-22 14:20:00,2016-09-22,14:20:00,4,0,0,0,1,0,0,0,0,9,22,14,20,43
1.0,"[2016-09-22 14:20:00,2016-09-22 14:40:00)",0.0,41.0,2016-09-22 14:20:00,2016-09-22,14:20:00,4,0,0,0,1,0,0,0,0,9,22,14,20,43
1.0,"[2016-09-22 14:20:00,2016-09-22 14:40:00)",1.0,90.0,2016-09-22 14:20:00,2016-09-22,14:20:00,4,0,0,0,1,0,0,0,0,9,22,14,20,43
2.0,"[2016-09-22 14:20:00,2016-09-22 14:40:00)",0.0,68.0,2016-09-22 14:20:00,2016-09-22,14:20:00,4,0,0,0,1,0,0,0,0,9,22,14,20,43
1.0,"[2016-09-22 14:40:00,2016-09-22 15:00:00)",0.0,33.0,2016-09-22 14:40:00,2016-09-22,14:40:00,4,0,0,0,1,0,0,0,0,9,22,14,40,44
1.0,"[2016-09-22 14:40:00,2016-09-22 15:00:00)",1.0,90.0,2016-09-22 14:40:00,2016-09-22,14:40:00,4,0,0,0,1,0,0,0,0,9,22,14,40,44
2.0,"[2016-09-22 14:40:00,2016-09-22 15:00:00)",0.0,83.0,2016-09-22 14:40:00,2016-09-22,14:40:00,4,0,0,0,1,0,0,0,0,9,22,14,40,44
3.0,"[2016-09-22 14:40:00,2016-09-22 15:00:00)",0.0,98.0,2016-09-22 14:40:00,2016-09-22,14:40:00,4,0,0,0,1,0,0,0,0,9,22,14,40,44
3.0,"[2016-09-22 14:40:00,2016-09-22 15:00:00)",1.0,105.0,2016-09-22 14:40:00,2016-09-22,14:40:00,4,0,0,0,1,0,0,0,0,9,22,14,40,44
2.0,"[2016-09-22 15:00:00,2016-09-22 15:20:00)",0.0,62.0,2016-09-22 15:00:00,2016-09-22,15:00:00,4,0,0,0,1,0,0,0,0,9,22,15,0,45
