tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
1.0,"[2016-09-22 02:00:00,2016-09-22 02:20:00)",1.0,11.0,2016-09-22 02:00:00,2016-09-22,02:00:00,4,0,0,0,1,0,0,0,0,9,22,2,0,6,2371,150,50,63,2,21,1013.528,1018.555,237.671,2.055,24.78,63.678000000000004,0.0
3.0,"[2016-09-22 02:00:00,2016-09-22 02:20:00)",0.0,15.0,2016-09-22 02:00:00,2016-09-22,02:00:00,4,0,0,0,1,0,0,0,0,9,22,2,0,6,2535,162,54,63,3,21,1013.528,1018.555,237.671,2.055,24.78,63.678000000000004,0.0
3.0,"[2016-09-22 02:00:00,2016-09-22 02:20:00)",1.0,5.0,2016-09-22 02:00:00,2016-09-22,02:00:00,4,0,0,0,1,0,0,0,0,9,22,2,0,6,2535,162,54,63,3,21,1013.528,1018.555,237.671,2.055,24.78,63.678000000000004,0.0
2.0,"[2016-09-22 02:00:00,2016-09-22 02:20:00)",0.0,0.0,2016-09-22 02:00:00,2016-09-22,02:00:00,4,0,0,0,1,0,0,0,0,9,22,2,0,6,384,42,14,18,1,6,1013.528,1018.555,237.671,2.055,24.78,63.678000000000004,0.0
3.0,"[2016-09-22 02:20:00,2016-09-22 02:40:00)",0.0,8.0,2016-09-22 02:20:00,2016-09-22,02:20:00,4,0,0,0,1,0,0,0,0,9,22,2,20,7,2535,162,54,63,3,21,1013.289,1018.301,210.708,2.312,25.629,62.786,0.0
3.0,"[2016-09-22 02:20:00,2016-09-22 02:40:00)",1.0,5.0,2016-09-22 02:20:00,2016-09-22,02:20:00,4,0,0,0,1,0,0,0,0,9,22,2,20,7,2535,162,54,63,3,21,1013.289,1018.301,210.708,2.312,25.629,62.786,0.0
1.0,"[2016-09-22 02:20:00,2016-09-22 02:40:00)",0.0,8.0,2016-09-22 02:20:00,2016-09-22,02:20:00,4,0,0,0,1,0,0,0,0,9,22,2,20,7,2371,150,50,63,2,21,1013.289,1018.301,210.708,2.312,25.629,62.786,0.0
1.0,"[2016-09-22 02:20:00,2016-09-22 02:40:00)",1.0,8.0,2016-09-22 02:20:00,2016-09-22,02:20:00,4,0,0,0,1,0,0,0,0,9,22,2,20,7,2371,150,50,63,2,21,1013.289,1018.301,210.708,2.312,25.629,62.786,0.0
2.0,"[2016-09-22 02:20:00,2016-09-22 02:40:00)",0.0,0.0,2016-09-22 02:20:00,2016-09-22,02:20:00,4,0,0,0,1,0,0,0,0,9,22,2,20,7,384,42,14,18,1,6,1013.289,1018.301,210.708,2.312,25.629,62.786,0.0
3.0,"[2016-09-22 02:40:00,2016-09-22 03:00:00)",0.0,12.0,2016-09-22 02:40:00,2016-09-22,02:40:00,4,0,0,0,1,0,0,0,0,9,22,2,40,8,2535,162,54,63,3,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3.0,"[2016-09-22 02:40:00,2016-09-22 03:00:00)",1.0,6.0,2016-09-22 02:40:00,2016-09-22,02:40:00,4,0,0,0,1,0,0,0,0,9,22,2,40,8,2535,162,54,63,3,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 02:40:00,2016-09-22 03:00:00)",0.0,10.0,2016-09-22 02:40:00,2016-09-22,02:40:00,4,0,0,0,1,0,0,0,0,9,22,2,40,8,2371,150,50,63,2,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 02:40:00,2016-09-22 03:00:00)",1.0,4.0,2016-09-22 02:40:00,2016-09-22,02:40:00,4,0,0,0,1,0,0,0,0,9,22,2,40,8,2371,150,50,63,2,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
2.0,"[2016-09-22 02:40:00,2016-09-22 03:00:00)",0.0,0.0,2016-09-22 02:40:00,2016-09-22,02:40:00,4,0,0,0,1,0,0,0,0,9,22,2,40,8,384,42,14,18,1,6,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3.0,"[2016-09-22 03:00:00,2016-09-22 03:20:00)",0.0,16.0,2016-09-22 03:00:00,2016-09-22,03:00:00,4,0,0,0,1,0,0,0,0,9,22,3,0,9,2535,162,54,63,3,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3.0,"[2016-09-22 03:00:00,2016-09-22 03:20:00)",1.0,5.0,2016-09-22 03:00:00,2016-09-22,03:00:00,4,0,0,0,1,0,0,0,0,9,22,3,0,9,2535,162,54,63,3,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 03:00:00,2016-09-22 03:20:00)",0.0,7.0,2016-09-22 03:00:00,2016-09-22,03:00:00,4,0,0,0,1,0,0,0,0,9,22,3,0,9,2371,150,50,63,2,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 03:00:00,2016-09-22 03:20:00)",1.0,9.0,2016-09-22 03:00:00,2016-09-22,03:00:00,4,0,0,0,1,0,0,0,0,9,22,3,0,9,2371,150,50,63,2,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
2.0,"[2016-09-22 03:00:00,2016-09-22 03:20:00)",0.0,0.0,2016-09-22 03:00:00,2016-09-22,03:00:00,4,0,0,0,1,0,0,0,0,9,22,3,0,9,384,42,14,18,1,6,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 03:20:00,2016-09-22 03:40:00)",0.0,8.0,2016-09-22 03:20:00,2016-09-22,03:20:00,4,0,0,0,1,0,0,0,0,9,22,3,20,10,2371,150,50,63,2,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 03:20:00,2016-09-22 03:40:00)",1.0,15.0,2016-09-22 03:20:00,2016-09-22,03:20:00,4,0,0,0,1,0,0,0,0,9,22,3,20,10,2371,150,50,63,2,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3.0,"[2016-09-22 03:20:00,2016-09-22 03:40:00)",0.0,18.0,2016-09-22 03:20:00,2016-09-22,03:20:00,4,0,0,0,1,0,0,0,0,9,22,3,20,10,2535,162,54,63,3,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3.0,"[2016-09-22 03:20:00,2016-09-22 03:40:00)",1.0,4.0,2016-09-22 03:20:00,2016-09-22,03:20:00,4,0,0,0,1,0,0,0,0,9,22,3,20,10,2535,162,54,63,3,21,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
2.0,"[2016-09-22 03:20:00,2016-09-22 03:40:00)",0.0,0.0,2016-09-22 03:20:00,2016-09-22,03:20:00,4,0,0,0,1,0,0,0,0,9,22,3,20,10,384,42,14,18,1,6,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
1.0,"[2016-09-22 03:40:00,2016-09-22 04:00:00)",0.0,6.0,2016-09-22 03:40:00,2016-09-22,03:40:00,4,0,0,0,1,0,0,0,0,9,22,3,40,11,2371,150,50,63,2,21,1012.674,1017.666,167.418,2.613,27.073,61.123999999999995,0.0
1.0,"[2016-09-22 03:40:00,2016-09-22 04:00:00)",1.0,13.0,2016-09-22 03:40:00,2016-09-22,03:40:00,4,0,0,0,1,0,0,0,0,9,22,3,40,11,2371,150,50,63,2,21,1012.674,1017.666,167.418,2.613,27.073,61.123999999999995,0.0
3.0,"[2016-09-22 03:40:00,2016-09-22 04:00:00)",0.0,12.0,2016-09-22 03:40:00,2016-09-22,03:40:00,4,0,0,0,1,0,0,0,0,9,22,3,40,11,2535,162,54,63,3,21,1012.674,1017.666,167.418,2.613,27.073,61.123999999999995,0.0
3.0,"[2016-09-22 03:40:00,2016-09-22 04:00:00)",1.0,2.0,2016-09-22 03:40:00,2016-09-22,03:40:00,4,0,0,0,1,0,0,0,0,9,22,3,40,11,2535,162,54,63,3,21,1012.674,1017.666,167.418,2.613,27.073,61.123999999999995,0.0
2.0,"[2016-09-22 03:40:00,2016-09-22 04:00:00)",0.0,0.0,2016-09-22 03:40:00,2016-09-22,03:40:00,4,0,0,0,1,0,0,0,0,9,22,3,40,11,384,42,14,18,1,6,1012.674,1017.666,167.418,2.613,27.073,61.123999999999995,0.0
1.0,"[2016-09-22 04:00:00,2016-09-22 04:20:00)",0.0,4.0,2016-09-22 04:00:00,2016-09-22,04:00:00,4,0,0,0,1,0,0,0,0,9,22,4,0,12,2371,150,50,63,2,21,1012.327,1017.314,152.039,2.654,27.634,60.08,0.0
1.0,"[2016-09-22 04:00:00,2016-09-22 04:20:00)",1.0,21.0,2016-09-22 04:00:00,2016-09-22,04:00:00,4,0,0,0,1,0,0,0,0,9,22,4,0,12,2371,150,50,63,2,21,1012.327,1017.314,152.039,2.654,27.634,60.08,0.0
3.0,"[2016-09-22 04:00:00,2016-09-22 04:20:00)",0.0,11.0,2016-09-22 04:00:00,2016-09-22,04:00:00,4,0,0,0,1,0,0,0,0,9,22,4,0,12,2535,162,54,63,3,21,1012.327,1017.314,152.039,2.654,27.634,60.08,0.0
3.0,"[2016-09-22 04:00:00,2016-09-22 04:20:00)",1.0,8.0,2016-09-22 04:00:00,2016-09-22,04:00:00,4,0,0,0,1,0,0,0,0,9,22,4,0,12,2535,162,54,63,3,21,1012.327,1017.314,152.039,2.654,27.634,60.08,0.0
2.0,"[2016-09-22 04:00:00,2016-09-22 04:20:00)",0.0,0.0,2016-09-22 04:00:00,2016-09-22,04:00:00,4,0,0,0,1,0,0,0,0,9,22,4,0,12,384,42,14,18,1,6,1012.327,1017.314,152.039,2.654,27.634,60.08,0.0
1.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",0.0,10.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,2371,150,50,63,2,21,1011.975,1016.962,140.435,2.635,28.078000000000003,58.875,0.0
1.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",1.0,12.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,2371,150,50,63,2,21,1011.975,1016.962,140.435,2.635,28.078000000000003,58.875,0.0
3.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",0.0,16.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,2535,162,54,63,3,21,1011.975,1016.962,140.435,2.635,28.078000000000003,58.875,0.0
3.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",1.0,5.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,2535,162,54,63,3,21,1011.975,1016.962,140.435,2.635,28.078000000000003,58.875,0.0
2.0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",0.0,0.0,2016-09-22 04:20:00,2016-09-22,04:20:00,4,0,0,0,1,0,0,0,0,9,22,4,20,13,384,42,14,18,1,6,1011.975,1016.962,140.435,2.635,28.078000000000003,58.875,0.0
3.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",0.0,10.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2535,162,54,63,3,21,1011.633,1016.622,131.906,2.573,28.403000000000002,57.568000000000005,0.0
3.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",1.0,5.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2535,162,54,63,3,21,1011.633,1016.622,131.906,2.573,28.403000000000002,57.568000000000005,0.0
1.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",0.0,11.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2371,150,50,63,2,21,1011.633,1016.622,131.906,2.573,28.403000000000002,57.568000000000005,0.0
1.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",1.0,22.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,2371,150,50,63,2,21,1011.633,1016.622,131.906,2.573,28.403000000000002,57.568000000000005,0.0
2.0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",0.0,0.0,2016-09-22 04:40:00,2016-09-22,04:40:00,4,0,0,0,1,0,0,0,0,9,22,4,40,14,384,42,14,18,1,6,1011.633,1016.622,131.906,2.573,28.403000000000002,57.568000000000005,0.0
2.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0.0,18.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,384,42,14,18,1,6,1011.316,1016.309,125.655,2.484,28.61,56.251999999999995,0.0
1.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0.0,5.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2371,150,50,63,2,21,1011.316,1016.309,125.655,2.484,28.61,56.251999999999995,0.0
1.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",1.0,27.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2371,150,50,63,2,21,1011.316,1016.309,125.655,2.484,28.61,56.251999999999995,0.0
3.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0.0,16.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2535,162,54,63,3,21,1011.316,1016.309,125.655,2.484,28.61,56.251999999999995,0.0
3.0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",1.0,14.0,2016-09-22 05:00:00,2016-09-22,05:00:00,4,0,0,0,1,0,0,0,0,9,22,5,0,15,2535,162,54,63,3,21,1011.316,1016.309,125.655,2.484,28.61,56.251999999999995,0.0
3.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,20.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2535,162,54,63,3,21,1011.0360000000001,1016.0319999999999,120.90799999999999,2.388,28.706,55.028,0.0
3.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",1.0,9.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2535,162,54,63,3,21,1011.0360000000001,1016.0319999999999,120.90799999999999,2.388,28.706,55.028,0.0
2.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,20.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,384,42,14,18,1,6,1011.0360000000001,1016.0319999999999,120.90799999999999,2.388,28.706,55.028,0.0
1.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0.0,2.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2371,150,50,63,2,21,1011.0360000000001,1016.0319999999999,120.90799999999999,2.388,28.706,55.028,0.0
1.0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",1.0,27.0,2016-09-22 05:20:00,2016-09-22,05:20:00,4,0,0,0,1,0,0,0,0,9,22,5,20,16,2371,150,50,63,2,21,1011.0360000000001,1016.0319999999999,120.90799999999999,2.388,28.706,55.028,0.0
2.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,21.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,384,42,14,18,1,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,24.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2535,162,54,63,3,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",1.0,10.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2535,162,54,63,3,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
1.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0.0,3.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2371,150,50,63,2,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
1.0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",1.0,39.0,2016-09-22 05:40:00,2016-09-22,05:40:00,4,0,0,0,1,0,0,0,0,9,22,5,40,17,2371,150,50,63,2,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,26.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2535,162,54,63,3,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",1.0,33.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2535,162,54,63,3,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
2.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,30.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,384,42,14,18,1,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
1.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0.0,6.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2371,150,50,63,2,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
1.0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",1.0,42.0,2016-09-22 06:00:00,2016-09-22,06:00:00,4,0,0,0,1,0,0,0,0,9,22,6,0,18,2371,150,50,63,2,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,33.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2535,162,54,63,3,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",1.0,37.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2535,162,54,63,3,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
1.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,10.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2371,150,50,63,2,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
1.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",1.0,61.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,2371,150,50,63,2,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
2.0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0.0,31.0,2016-09-22 06:20:00,2016-09-22,06:20:00,4,0,0,0,1,0,0,0,0,9,22,6,20,19,384,42,14,18,1,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
2.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,38.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,384,42,14,18,1,6,1010.6160000000001,1015.6189999999999,113.42200000000001,2.234,28.601999999999997,53.256,0.0
3.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,100.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2535,162,54,63,3,21,1010.6160000000001,1015.6189999999999,113.42200000000001,2.234,28.601999999999997,53.256,0.0
3.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",1.0,50.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2535,162,54,63,3,21,1010.6160000000001,1015.6189999999999,113.42200000000001,2.234,28.601999999999997,53.256,0.0
1.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0.0,36.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2371,150,50,63,2,21,1010.6160000000001,1015.6189999999999,113.42200000000001,2.234,28.601999999999997,53.256,0.0
1.0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",1.0,60.0,2016-09-22 06:40:00,2016-09-22,06:40:00,4,0,0,0,1,0,0,0,0,9,22,6,40,20,2371,150,50,63,2,21,1010.6160000000001,1015.6189999999999,113.42200000000001,2.234,28.601999999999997,53.256,0.0
1.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,28.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2371,150,50,63,2,21,1010.4860000000001,1015.4910000000001,109.84100000000001,2.199,28.425,52.865,0.0
1.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",1.0,79.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2371,150,50,63,2,21,1010.4860000000001,1015.4910000000001,109.84100000000001,2.199,28.425,52.865,0.0
2.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,72.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,384,42,14,18,1,6,1010.4860000000001,1015.4910000000001,109.84100000000001,2.199,28.425,52.865,0.0
3.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0.0,122.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2535,162,54,63,3,21,1010.4860000000001,1015.4910000000001,109.84100000000001,2.199,28.425,52.865,0.0
3.0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",1.0,63.0,2016-09-22 07:00:00,2016-09-22,07:00:00,4,0,0,0,1,0,0,0,0,9,22,7,0,21,2535,162,54,63,3,21,1010.4860000000001,1015.4910000000001,109.84100000000001,2.199,28.425,52.865,0.0
3.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,112.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2535,162,54,63,3,21,1010.4110000000001,1015.4169999999999,106.09700000000001,2.202,28.180999999999997,52.875,0.0
3.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",1.0,88.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2535,162,54,63,3,21,1010.4110000000001,1015.4169999999999,106.09700000000001,2.202,28.180999999999997,52.875,0.0
2.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,79.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,384,42,14,18,1,6,1010.4110000000001,1015.4169999999999,106.09700000000001,2.202,28.180999999999997,52.875,0.0
1.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0.0,40.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2371,150,50,63,2,21,1010.4110000000001,1015.4169999999999,106.09700000000001,2.202,28.180999999999997,52.875,0.0
1.0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",1.0,96.0,2016-09-22 07:20:00,2016-09-22,07:20:00,4,0,0,0,1,0,0,0,0,9,22,7,20,22,2371,150,50,63,2,21,1010.4110000000001,1015.4169999999999,106.09700000000001,2.202,28.180999999999997,52.875,0.0
3.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,134.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2535,162,54,63,3,21,1010.39,1015.3960000000001,102.184,2.247,27.884,53.306999999999995,0.0
3.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",1.0,93.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2535,162,54,63,3,21,1010.39,1015.3960000000001,102.184,2.247,27.884,53.306999999999995,0.0
2.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,100.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,384,42,14,18,1,6,1010.39,1015.3960000000001,102.184,2.247,27.884,53.306999999999995,0.0
1.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0.0,34.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2371,150,50,63,2,21,1010.39,1015.3960000000001,102.184,2.247,27.884,53.306999999999995,0.0
1.0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",1.0,100.0,2016-09-22 07:40:00,2016-09-22,07:40:00,4,0,0,0,1,0,0,0,0,9,22,7,40,23,2371,150,50,63,2,21,1010.39,1015.3960000000001,102.184,2.247,27.884,53.306999999999995,0.0
3.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,164.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2535,162,54,63,3,21,1010.419,1015.423,98.221,2.331,27.546,54.159,0.0
3.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",1.0,121.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2535,162,54,63,3,21,1010.419,1015.423,98.221,2.331,27.546,54.159,0.0
1.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,50.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2371,150,50,63,2,21,1010.419,1015.423,98.221,2.331,27.546,54.159,0.0
1.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",1.0,106.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,2371,150,50,63,2,21,1010.419,1015.423,98.221,2.331,27.546,54.159,0.0
2.0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0.0,108.0,2016-09-22 08:00:00,2016-09-22,08:00:00,4,0,0,0,1,0,0,0,0,9,22,8,0,24,384,42,14,18,1,6,1010.419,1015.423,98.221,2.331,27.546,54.159,0.0
2.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,110.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,384,42,14,18,1,6,1010.4910000000001,1015.493,94.411,2.451,27.180999999999997,55.405,0.0
1.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0.0,58.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,2371,150,50,63,2,21,1010.4910000000001,1015.493,94.411,2.451,27.180999999999997,55.405,0.0
1.0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",1.0,98.0,2016-09-22 08:20:00,2016-09-22,08:20:00,4,0,0,0,1,0,0,0,0,9,22,8,20,25,2371,150,50,63,2,21,1010.4910000000001,1015.493,94.411,2.451,27.180999999999997,55.405,0.0
