tollgate_id,time_window,direction,volume
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,113.298828125
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,109.18411254882812
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,115.36028289794922
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,112.72563171386719
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,108.81987762451172
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,104.89459991455078
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,100.8284912109375
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,97.79330444335938
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,128.1399688720703
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,123.71772766113281
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,120.18547058105469
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,116.64669036865234
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,113.76239013671875
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,109.89274597167969
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,96.16294860839844
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,94.92570495605469
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,94.57119750976562
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,94.6914291381836
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,94.5831298828125
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,94.62727355957031
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,119.67378234863281
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,115.78657531738281
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,112.87382507324219
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,109.24813842773438
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,105.19406127929688
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,101.16363525390625
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,123.66285705566406
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,122.15354919433594
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,119.13343048095703
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,115.32308197021484
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,112.53057861328125
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,108.44120025634766
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,128.20423889160156
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,123.7518310546875
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,120.17355346679688
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,116.507080078125
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,113.64962768554688
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,109.71719360351562
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,128.17764282226562
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,123.49937438964844
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,119.6301040649414
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,115.61466979980469
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,112.70967102050781
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,108.53025817871094
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,86.08958435058594
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,90.69682312011719
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,93.3932876586914
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,95.30632019042969
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,95.52737426757812
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,95.28369903564453
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,101.0523681640625
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,97.47528076171875
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,95.85054779052734
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,95.01073455810547
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,94.56806945800781
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,94.49152374267578
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,78.26348876953125
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,86.73269653320312
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,91.8026351928711
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,94.59353637695312
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,95.55595397949219
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,95.40518188476562
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,112.00595092773438
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,110.29933166503906
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,106.4178237915039
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,101.72517395019531
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,98.64251708984375
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,96.43875122070312
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,128.57131958007812
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,123.80156707763672
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,119.89108276367188
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,115.67633056640625
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,112.84086608886719
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,108.59005737304688
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,113.25474548339844
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,112.96309661865234
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,109.61836242675781
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,104.48167419433594
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,101.30035400390625
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,97.89192199707031
